"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ZBTB8OSP1",0.611456970957951,5.16447648645531,5.73160610591015,1.55799833695054e-06,0.00031164254807828,5.16403737861823
"OR4D10",0.481941481684949,6.9071070643756,5.71979213587296,1.61587680551704e-06,0.000320281472642618,5.12964683315039
"CTNND2",-0.346199862839168,10.8993786493932,-5.68142198082258,1.81910727281407e-06,0.000357315278100588,5.01795008495098
"C1orf200",0.548453649092144,9.41741066102787,5.67640202033709,1.84752114902648e-06,0.000359656282252002,5.00333690729174
"KIR3DL2",0.444041588470061,13.0784910853792,5.66918368245455,1.88915762869115e-06,0.000362561983783501,4.98232433086869
"ZNF99",0.472485479353161,9.08845974589833,5.66806300402959,1.89570546031826e-06,0.000362561983783501,4.97906205045611
"PSG10P",0.715603059252524,5.81736489334796,5.65994522409936,1.94381772246058e-06,0.000368530937415722,4.95543142840681
"TFDP3",0.578356478347742,4.87967937997778,5.65674882489729,1.96309525472514e-06,0.000368977291713554,4.94612687341414
"ZNF614",0.38035429019091,8.07790919915484,5.65243453914115,1.98941813019901e-06,0.000370728918741273,4.93356827929557
"LOC100130264",0.849187289689132,12.3486865791179,5.64519567543468,2.03437969688852e-06,0.00037589475026492,4.91249664205852
"KRTAP13-4",0.606786450198427,5.44614755749733,5.63783065449659,2.08116715832518e-06,0.000381277175137217,4.89105807190934
"CYBRD1",0.758998082929635,10.2605495056637,5.63514651160837,2.0984846588298e-06,0.000381277175137217,4.88324498130992
"SPATA21",0.550259465998285,7.78119556947978,5.63204571741822,2.11866963358453e-06,0.00038176325637226,4.87421914757727
"LOC389273",0.322267121552762,7.72300494067358,5.62396114440329,2.17221409127075e-06,0.000385264068723705,4.85068678196033
"LOC729173",0.603193643214363,10.9028930942546,5.62041713986278,2.19611044380127e-06,0.000385264068723705,4.84037114112016
"FCGRT",0.458297961719872,9.71642329457977,5.61875880678999,2.20738220661683e-06,0.000385264068723705,4.83554421561618
"LOC90784",0.390874509461022,8.05018416488654,5.61855389573852,2.2087790024521e-06,0.000385264068723705,4.8349477806768
"LOC100128320",1.0417858930977,6.66707414509656,5.61508162189275,2.23258280748826e-06,0.000386325420251322,4.82484108089016
"LOC100130560",0.64472052038243,6.2959602494548,5.60910318232409,2.2741694355671e-06,0.0003891454165721,4.8074399650014
"CXCL17",1.16076593539201,2.90193139210763,5.60762421542808,2.28457612811213e-06,0.0003891454165721,4.80313526733633
"CYP3A4",1.1248702060388,4.28719079037789,5.59647679594484,2.36456043389105e-06,0.000399647373179276,4.7706901472942
"LOC100128922",0.692892997242286,4.6038779985425,5.5939329863986,2.38320114129264e-06,0.000399699496027719,4.76328644126364
"SEBOX",0.587447309741902,5.46544273754114,5.58938060302497,2.41692756614374e-06,0.000402261616218565,4.75003699759871
"FLJ35776",0.694884452130935,11.8474684680549,5.57680077354732,2.51262487007417e-06,0.000414539168675175,4.71342539064371
"LOC100128342",1.0237632066275,10.5101855264924,5.57253928635462,2.54589358544779e-06,0.000414539168675175,4.70102344673716
"CPN2",0.759283199474698,3.8345125557218,5.57230514391704,2.54773419265576e-06,0.000414539168675175,4.70034204320068
"IL9R",0.558902238430514,7.14486900377277,5.56818775865105,2.58031921881752e-06,0.000416731110576877,4.68835970791868
"CSTL1",0.649676438747435,6.95632575008655,5.55256687780089,2.70777267730714e-06,0.000434099762377409,4.64290226451235
"ROMO1",0.58682315508895,10.445919797412,5.54589610071451,2.76409827784588e-06,0.000436793055258587,4.62349111539206
"RPL13AP17",0.411560111601691,9.78812941044901,5.54583262745088,2.76463980304018e-06,0.000436793055258587,4.62330641926117
"PRIM1",0.454584502045105,7.86218409848534,5.53142064121861,2.89037946664703e-06,0.000451072790129792,4.5813717593308
"DNAH2",0.64138891174172,6.70279095157578,5.53036484320802,2.89981229371699e-06,0.000451072790129792,4.57829983442599
"ACBD6",-0.403723004661243,8.38303148749241,-5.52844009781419,2.9170877130808e-06,0.000451072790129792,4.57269969108715
"LOC644686",0.525949447927566,9.21004562979268,5.52144906973211,2.98070395457996e-06,0.000457664002265542,4.55235950164073
"MGC14436",0.69584022005198,7.86205897412753,5.51089903777095,3.07933729685995e-06,0.000468865116812486,4.52166621586092
"HAAO",0.459913870305731,6.92066763240105,5.50882164691389,3.09913955803247e-06,0.000468865116812486,4.5156227003881
"LOC644962",0.526220781722333,11.4092524555786,5.50683775940648,3.11816914818193e-06,0.000468865116812486,4.50985128335429
"ZNF93",0.465326212100839,7.69608880280553,5.50322740728134,3.15309961456542e-06,0.00047087007463267,4.49934844735145
"IGF2AS",0.498762577105601,7.95383976085472,5.5001111370681,3.18356363682392e-06,0.000472185292337904,4.49028315357178
"HDC",0.758765919112578,3.23143038304907,5.49523158527597,3.23185625016988e-06,0.00047481717838188,4.47608884396419
"LOC400662",0.628486244541877,8.61867079159304,5.4939297479461,3.24486353157364e-06,0.00047481717838188,4.47230196612234
"LOC100131048",1.10059877948456,3.02144751908764,5.49113571416064,3.27295670840617e-06,0.000475735167422532,4.46417460312717
"FMO1",0.539804803051616,6.25621565672389,5.48722759819222,3.31265926869628e-06,0.000478317285002549,4.45280685223008
"TMEM221",0.446347147997765,8.03178314052248,5.47983389247889,3.38909123027031e-06,0.000481535478331969,4.43130130707112
"LOC145474",0.629482126888353,5.69345140594385,5.47839856495799,3.40413152781598e-06,0.000481535478331969,4.42712661634935
"LOC100134663",0.47122752503298,12.477842374521,5.47796067661091,3.40873325144292e-06,0.000481535478331969,4.42585301516967
"LOC100130456",0.457292866252583,10.3843772369385,5.47657933545766,3.42329033350709e-06,0.000481535478331969,4.42183540437633
"KIF22",-0.358497698600821,7.30494312877672,-5.4725898462176,3.46568221866402e-06,0.000483854787992284,4.41023228352659
"CLCN1",0.798183253647279,9.013035139763,5.47086585872929,3.48416280854876e-06,0.000483854787992284,4.40521831593093
"OTOF",0.388771286502038,11.5355434733282,5.46003194441905,3.6025701909847e-06,0.000497131885278731,4.37371109985343
"LOC170425",0.944633411755082,5.53394580097807,5.45084227517089,3.70614808008091e-06,0.000503550055913192,4.34698798992208
"ZNF630",0.540268499907855,7.18420125823212,5.45038719582803,3.71135383297785e-06,0.000503550055913192,4.34566469811367
"MUC6",0.814465055026041,11.4334415671501,5.4497751074016,3.71836715140228e-06,0.000503550055913192,4.34388485968452
"LOC374491",0.473650349684529,6.60401640616724,5.44710878611429,3.74907243787558e-06,0.00050457423680865,4.33613181231992
"APC2",-0.376150219366794,10.1196701877881,-5.44177934247678,3.81120617246507e-06,0.000509789743424883,4.32063558788399
"CCDC12",0.412927394293995,12.1594815536181,5.42291427299153,4.03951336371626e-06,0.000535848814425505,4.26578864637244
"FRMPD3",0.540667151649425,13.2898414748077,5.41899158165851,4.08867251092088e-06,0.000535848814425505,4.25438538073541
"LOC100131138",0.757406628610489,5.74377047897044,5.41783976268415,4.10322007203449e-06,0.000535848814425505,4.25103712898634
"S100A7",0.715768486649123,6.83783556872849,5.41775188703741,4.10433206481031e-06,0.000535848814425505,4.25078168266734
"LOC100128386",1.37997590884307,4.26545726045733,5.41320197532736,4.16231981953712e-06,0.000539301710569209,4.2375558300736
"KGFLP2",0.404251252567787,8.64207695137691,5.41180790578995,4.18024992368923e-06,0.000539301710569209,4.23350362227099
"LOC100129269",0.473646788609352,8.58453737812267,5.40363223227403,4.28696389428672e-06,0.000549815728159608,4.2097402103482
"PGAP3",-0.381285522995794,8.49977088277467,-5.39503066083629,4.40216987934942e-06,0.000557899383548836,4.18474115497007
"HRASLS2",0.530539877182804,2.18800298009607,5.39482053612179,4.40502249069377e-06,0.000557899383548836,4.18413049171835
"OR2F1",0.767397170796055,4.48889975078942,5.39322396651192,4.42675748080304e-06,0.000557899383548836,4.17949059708369
"TAF10",0.45545486905538,10.8864458137421,5.37954440741544,4.61742145110174e-06,0.00057638599176463,4.139739000896
"CSF1",0.447394990102049,7.91812249748404,5.37892013701428,4.62631511988306e-06,0.00057638599176463,4.13792507649381
"NR5A2",0.713811117069435,13.4199107543714,5.37246978226616,4.71921569304929e-06,0.00058461965770201,4.11918325497224
"TRIM58",0.712960613431241,8.99249511526689,5.36680530422332,4.80232970782838e-06,0.000591554771863176,4.10272603725069
"XRCC2",0.649606448007586,8.04496718168265,5.36339620582171,4.85305239739093e-06,0.000594444390001767,4.09282200784432
"RLBP1",0.862881564415915,11.5723842355263,5.35403706183211,4.99506498477141e-06,0.000608421239457939,4.0656342198505
"P2RY4",0.59754386301254,5.95004556692305,5.33748540403429,5.25642550071107e-06,0.000636699139955575,4.01756060810897
"IL17RC",0.639480965627646,8.21732708424907,5.32625304398679,5.44150749801906e-06,0.000655476176681269,3.98494274322028
"C17orf50",0.545143708610721,6.71128665441763,5.32359698442771,5.4862135294529e-06,0.000657230294410229,3.97723049984047
"HGFAC",0.581654658773735,8.6658902401934,5.32122966407725,5.52636785514807e-06,0.000658422941780291,3.97035689337857
"LOC100129461",0.39097466265342,6.58255081891708,5.31641774143641,5.60889186798121e-06,0.000664623203247795,3.95638599877344
"XPR1",0.540737632424856,9.39454012045086,5.31259297194775,5.67536092326223e-06,0.000665954475057674,3.94528188159647
"LCE6A",0.544599729082032,6.33640133450498,5.3121240825768,5.68356335304184e-06,0.000665954475057674,3.94392063842521
"OR11A1",0.56026781700869,9.70687967140159,5.31051739782092,5.71175924578201e-06,0.000665954475057674,3.9392563063285
"GIN1",0.812676463800963,7.22021675423861,5.3007644497586,5.88592924479448e-06,0.000679623463221855,3.91094508930821
"OR6C74",0.614933578156176,9.17593426933161,5.30046621878118,5.89133763926664e-06,0.000679623463221855,3.91007943791433
"DPT",0.428304871884301,9.57641510895891,5.28812116693156,6.11961019677547e-06,0.000702241374317346,3.87424986189624
"LOC642335",0.432932051865327,6.45043754693306,5.28015210801875,6.2716221634496e-06,0.000715917162459119,3.85112453879789
"WNK4",0.492556059260513,7.21662167242977,5.26749071339473,6.52090980562934e-06,0.000740496856729878,3.81438859180277
"NXNL1",0.54621486727746,6.65161000244611,5.26263649061633,6.61907825387094e-06,0.000743670652917698,3.80030648261707
"POLD4",0.315406304533136,9.81515121522617,5.26137142310549,6.64490286605522e-06,0.000743670652917698,3.79663670450545
"ZNF737",0.640033269887521,6.63811463120917,5.26106444167017,6.65118457638633e-06,0.000743670652917698,3.79574620730345
"OR5A1",0.472776463356296,5.89822903755658,5.25774885658144,6.71940869807483e-06,0.000747465652265947,3.78612858902451
"PSORS1C1",0.977107819152041,7.41740835178387,5.25035721025583,6.87402288067444e-06,0.000752938255905038,3.76468934376476
"RAB1B",0.404243308690488,14.0728477357395,5.25002318594864,6.88109282452882e-06,0.000752938255905038,3.76372057984919
"INHBE",0.666263499718708,7.25045031545523,5.249479266867,6.8926208830569e-06,0.000752938255905038,3.76214307419763
"SPRR3",0.836200192918997,5.0282825058571,5.24881433044559,6.90673995234635e-06,0.000752938255905038,3.76021460695706
"AKNAD1",0.411487184747354,8.7588277413663,5.24560290396382,6.97533674208456e-06,0.000756633169092883,3.75090104743157
"RRNAD1",0.717257343665635,8.81414770204805,5.24167353765849,7.06019189918515e-06,0.000762046356326405,3.7395060700394
"ILDR1",0.97259352456561,10.6670907306774,5.22684153177599,7.38985120287668e-06,0.000789019597124496,3.69650103825045
"SEC24C",0.440606174992469,10.8388353190694,5.22622091772935,7.40397407327402e-06,0.000789019597124496,3.69470183131163
"SUGT1",0.418317135522946,9.18231860603526,5.22557686224042,7.41865878138429e-06,0.000789019597124496,3.6928346871973
"LOC100134713",0.444986855803247,9.50931266252888,5.22267879356316,7.48509524432863e-06,0.00079222102724319,3.6844333332213
"ADAT3",0.503990386469898,8.67552932569485,5.21566576059847,7.64832445836129e-06,0.000805586561186721,3.66410474814053
"PHLDB2",0.475676641720262,5.54847104395631,5.21016305639475,7.77887606247208e-06,0.000815398244183071,3.64815597925554
"LOC100506399",0.473813046852835,7.40939647464795,5.20715405092389,7.85119982642314e-06,0.000819041673758391,3.6394355196843
"LOC285957",0.708466975608879,6.97602780335508,5.20405967354336,7.92627327442609e-06,0.000822935886677676,3.63046815891542
"RRH",0.422935153235284,6.61482632149979,5.19102933539212,8.25031945637607e-06,0.000848596796012566,3.5927126821121
"VPREB3",0.357869225463772,7.81453935978047,5.19099172020045,8.25127371254708e-06,0.000848596796012566,3.59260370569712
"PRSS36",0.591437248863976,9.49188968256081,5.18754893821504,8.33907975640914e-06,0.000850346380433628,3.58262983067307
"C15orf50",0.535239191044313,5.14516013038127,5.1872678993833,8.34628837374657e-06,0.000850346380433628,3.58181567995083
"RGS3",0.664794586323769,10.6580538895874,5.16835831834438,8.84582632268732e-06,0.000897049075876984,3.52704640599256
"LOC440082",0.359470678027161,7.14702462528436,5.16427259084463,8.95760560028325e-06,0.000904179050476739,3.51521536827798
"TESK2",0.642380444911483,6.18016978022173,5.15657261831722,9.17209637143625e-06,0.000921563212840666,3.49292129727002
"LHB",0.381922452583513,9.34586928061176,5.15227817627022,9.29393271308862e-06,0.000929521169465464,3.4804889779478
"OR7A17",1.00830489991805,4.10006103557217,5.13960955835723,9.66280372295194e-06,0.000962000500326581,3.44382025206548
"SNX30",-0.33499138328434,8.96005803175781,-5.12754603447728,1.00275714390956e-05,0.000993777909484555,3.4089123673895
"TTTY16",0.459875417304627,6.19182651800112,5.12381314192045,1.01431924590099e-05,0.00100068789675925,3.39811249797742
"LOC644050",0.384872002316392,9.79043025690352,5.11577519507963,1.03966737058463e-05,0.00101892434289442,3.37486049557771
"FGR",0.573657756465606,5.69227968004935,5.11499821053768,1.04215075203163e-05,0.00101892434289442,3.37261307696062
"C6orf27",0.549527905393244,13.1118404038733,5.1076209752988,1.06602535477636e-05,0.00103761387545486,3.35127651528325
"SIGLEC6",0.666075611564751,6.9401941937104,5.10285180370881,1.0817480275464e-05,0.00104823787753752,3.33748498444265
"MYBL2",0.421203437703366,6.94337223117288,5.10124098048788,1.08711035895296e-05,0.00104877288301997,3.33282714048332
"OPN1MW",0.498314086366344,7.13870549725546,5.09836866361666,1.09673773967245e-05,0.00105339968890214,3.32452201021551
"MRPL12",0.467516035135207,8.96179346682625,5.09652926830972,1.10294743503296e-05,0.00105471767219402,3.31920380671443
"PA2G4",0.5853936721605,5.96027941488305,5.0899657610221,1.12539151769405e-05,0.00107148084106041,3.3002287824237
"LCK",0.587609527688039,6.35317823287323,5.08537448602113,1.14136062360645e-05,0.00108196024680398,3.28695723878093
"DEFB132",0.778215816678354,4.83606491572371,5.07631757817325,1.17352472203914e-05,0.00110351904711529,3.26078168249726
"KRTAP6-1",0.563583298031594,7.02171215369856,5.07610878267807,1.17427674469229e-05,0.00110351904711529,3.26017830698744
"GPR124",0.58589240997986,8.21318257839805,5.07472109842193,1.17928696958154e-05,0.00110351904711529,3.25616826754132
"OR8G2",0.459086360022268,6.20726450502918,5.07261338496973,1.18693749876304e-05,0.0011059315506637,3.25007779845815
