"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RPS6KA5",-0.00571063097632502,0.200845278492709,-1.55808965353721,0.119891020186531,0.22977756582561,-6.59221983907456
"PERQ1",0.0125516991943326,1.14296454439842,1.55747846755222,0.120035954298397,0.22989937009693,-6.59316747532081
"TCP1",-0.0426072168438387,1.09702093919363,-1.55672351733878,0.120215170041342,0.23008662287723,-6.59433750826765
"COMT",0.0760643827134704,6.78227643969917,1.55142553290315,0.121478764339441,0.232196795925271,-6.60253260826141
"PDE7A",0.00504263863055873,0.251527135224394,1.55141170523419,0.121482075885859,0.232196795925271,-6.60255396118657
"C12orf38",-0.0158421821413532,0.870785239124458,-1.55054756219632,0.121689167433504,0.232435360378397,-6.60388801208913
"NEFL",-0.0850812887601089,6.19969247440704,-1.54941408312808,0.121961224997106,0.232797608524882,-6.60563674457144
"ZNF692",-0.0192830591138875,1.53537288488687,-1.5488679379081,0.12209248091265,0.23289078904675,-6.60647888604097
"C10orf87",0.0106025350080721,0.452487958654722,1.5450011819467,0.123024955197761,0.23451113254634,-6.61243291598076
"PCDHGA1",0.0644500581084366,3.88969772955198,1.54163462450969,0.123841341605167,0.235908152417125,-6.61760474447186
"ELAVL1",-0.0126635247201319,0.51587277040753,-1.53996160939036,0.124248620534476,0.236524496637395,-6.62017073777109
"LDLRAP1",0.0120796136130186,0.444196953882681,1.53943327789015,0.124377455167475,0.236610310335432,-6.62098049523042
"SLC7A7",-0.0081113108571727,0.305528609285718,-1.53280308815496,0.126003141618883,0.239541638676545,-6.6311189990208
"HSPA12B",-0.00825206224135294,0.286580871257618,-1.53223457723578,0.126143306768071,0.239646833638063,-6.63198631666834
"KBTBD9",0.0133133820227835,0.113334760994615,1.53073016195651,0.126514804897905,0.240191077847165,-6.63427990906236
"TSPAN2",0.00164872599655605,0.0483102295687236,1.52992337560232,0.126714383286978,0.240408416914514,-6.63550899573436
"KCTD6",0.0287998625306716,2.88551502100668,1.52675142776659,0.127501426817187,0.24173928238829,-6.6403350335328
