Probe ID,Gene Symbol,Gene ID
1553739_at,IRAK2,3656
1553740_a_at,IRAK2,3656
1553741_at,,148645
1553743_at,,151194
1553746_a_at,,283310
1553747_at,,85009
1553749_at,,143684
1553750_a_at,,143684
1553752_at,,128497
1553755_at,,115861
1553756_at,,84850
1553757_at,,84223
1553759_at,,254394
1553761_at,,253143
1553764_a_at,,84962
1553765_a_at,,114792
1553768_a_at,,285761
1553769_at,,89886
1553770_a_at,,89886
1553772_at,,256356
1553775_at,,152048
1553776_at,,148581
1553778_at,,155368
1553780_at,,196872
1553781_at,,92092
1553785_at,,153020
1553787_at,,219833
1553789_a_at,,54058
1553792_at,,84162
1553793_a_at,,84162
1553794_at,,161003
1553796_at,,150622
1553797_a_at,,150622
1553798_a_at,,222235
1553799_at,,196951
1553801_a_at,,112487
1553802_a_at,SOX3,6658
1553803_at,,124783
1553804_a_at,,124783
1553805_at,,132200
1553808_a_at,,159296
1553809_a_at,,169693
1553810_a_at,,57650
1553811_at,,84983
1553812_at,,84846
1553813_s_at,,84846
1553815_a_at,,170082
1553817_at,POM121L1,25812
1553818_x_at,POM121L1,25812
1553821_at,,196515
1553822_at,,132112
1553823_a_at,,132112
1553826_a_at,,146325
1553828_at,,120400
1553829_at,,285154
1553830_s_at,MAGEA2,4101
1553831_at,APOBEC3D,140564
1553832_at,,246704
1553834_at,,256076
1553835_a_at,,256076
1553837_at,,192111
1553838_at,,152940
1553839_at,,91050
1553840_a_at,,91050
1553842_at,,139105
1553843_at,,256815
1553844_a_at,,256815
1553845_x_at,,256815
1553846_at,,220082
1553847_a_at,,220082
1553849_at,,137196
1553850_at,,114041
1553851_at,,121599
1553852_at,,157680
1553856_s_at,P2RY10,27334
1553857_at,,283284
1553858_at,,79842
1553859_at,TPH,7166
1553860_at,,149095
1553861_at,,255394
1553863_at,,159491
1553864_at,,171582
1553865_a_at,,171582
1553868_a_at,,285600
1553869_at,,143686
1553871_at,,255193
1553872_at,,256302
1553873_at,,257240
1553874_a_at,,84891
1553875_s_at,,84891
1553876_at,,154075
1553878_at,,137362
1553879_a_at,,137362
1553880_at,,170393
1553881_at,,84849
1553882_at,,201853
1553883_at,,199775
1553885_x_at,,199775
1553886_at,,130619
1553887_at,,284369
1553888_at,,160287
1553889_at,MRGX2,117194
1553890_s_at,,126147
1553891_at,,128209
1553893_at,,126402
1553894_at,,160857
1553895_at,,160298
1553898_a_at,,222029
1553900_s_at,LOC150236,150236
1553901_x_at,,90649
1553905_at,,170063
1553906_s_at,,221472
1553907_a_at,,161829
1553909_x_at,,55719
1553910_at,,148545
1553911_at,,284747
1553912_at,,285492
1553914_at,,162137
1553915_at,,283080
1553917_at,,200576
1553918_at,,150135
1553919_at,,157927
1553920_at,,158401
1553923_at,,283238
1553924_at,,116123
1553927_at,,202865
1553928_at,,255520
1553929_at,LOC125981,125981
1553930_at,Tar1,134864
1553931_at,,202459
1553934_at,,221241
1553935_at,,85003
1553936_a_at,,85003
1553938_a_at,,202374
1553940_a_at,,123355
1553943_at,NS3BP,171391
1553944_at,MIA2,117153
1553945_at,GPB5,122876
1553946_at,,117159
1553947_at,MTR3,118460
1553949_at,,196510
1553952_at,,131540
1553954_at,,199857
1553955_at,,129285
1553956_at,,130543
1553957_at,,163050
1553959_a_at,,126792
1553960_at,,90203
1553961_s_at,,90203
1553962_s_at,,388
1553963_at,,388
1553965_x_at,,388
1553967_at,,113179
1553968_a_at,,113179
1553970_s_at,,1056
1553971_a_at,,
1553972_a_at,,875
1553973_a_at,,
1553974_at,,128977
1553976_a_at,,25911
1553977_a_at,,51302
1553978_at,,4207
1553979_at,,
1553982_a_at,RAB7,
1553983_at,,
1553984_s_at,,
1553986_at,,158158
1553987_at,,51275
1553989_a_at,ATP6V1C2,245973
1553990_at,,64223
1553991_s_at,,54621
1553992_s_at,,
1553993_s_at,,81857
1553994_at,,4907
1553995_a_at,,4907
1553997_a_at,,
1553998_at,,63947
1554001_at,,4591
1554003_at,,64283
1554004_a_at,,64283
1554006_a_at,,3993
1554007_at,,
1554008_at,,9180
1554010_at,,3340
1554012_at,,
1554014_at,,1106
1554015_a_at,,1106
1554016_a_at,,79650
1554017_at,,
1554018_at,,10457
1554019_s_at,,285753
1554020_at,,636
1554021_a_at,ZNF325,51711
1554022_at,,152206
1554023_s_at,,152206
1554026_a_at,,
1554027_a_at,,8671
1554029_a_at,,9652
1554030_at,,411
1554032_at,,411
1554033_at,,
1554034_a_at,,
1554036_at,,9841
1554037_a_at,,9841
1554038_at,,
1554039_at,,80017
1554041_at,,
1554042_s_at,,
1554043_a_at,,
1554044_a_at,,56246
1554045_at,ZNF24,7572
1554047_at,,10190
1554049_s_at,,50717
1554050_at,,27293
1554052_at,,23019
1554053_at,,10558
1554057_at,,
1554059_at,,6419
1554060_s_at,,6419
1554062_at,,7499
1554063_at,,84933
1554065_at,,
1554067_at,,
1554068_s_at,,
1554069_at,,2046
1554071_at,,159989
1554072_s_at,,159989
1554074_s_at,,
1554076_s_at,,219902
1554077_a_at,,79639
1554078_s_at,,9093
1554079_at,,
1554080_at,,9125
1554082_a_at,,79707
1554084_a_at,,79707
1554085_at,,317781
1554086_at,,10426
1554089_s_at,,155370
1554091_a_at,,114609
1554093_a_at,,10302
1554094_at,,957
1554095_at,,92454
1554096_a_at,,92454
1554097_a_at,,
1554098_at,,
1554099_a_at,,
1554101_a_at,,84899
1554102_a_at,,84899
1554103_at,,84919
1554105_at,,84548
1554106_at,,
1554108_at,,
1554110_at,,64866
1554112_a_at,,9706
1554113_a_at,,9498
1554114_s_at,hSSH-2A,85464
1554115_at,,
1554116_s_at,,57097
1554117_at,,
1554119_at,,
1554121_at,,
1554122_a_at,,
1554125_a_at,,
1554126_at,,253827
1554127_s_at,,253827
1554128_at,,149685
1554129_a_at,,149685
1554131_at,,54462
1554132_a_at,,54462
1554133_at,,55680
1554140_at,,79819
1554141_s_at,,79819
1554142_at,,
1554143_a_at,,
1554145_a_at,,129285
1554147_s_at,aat-1,89876
1554148_a_at,,9197
1554149_at,,56650
1554151_at,,4967
1554152_a_at,,4967
1554153_a_at,,51317
1554154_at,,54834
1554155_at,,79648
1554156_a_at,,90199
1554157_a_at,,90199
1554158_at,,10771
1554159_a_at,,10771
1554160_a_at,,55663
1554161_at,,9481
1554163_at,,117581
1554165_at,,9679
1554167_a_at,,51125
1554168_a_at,,30011
1554170_a_at,,
1554171_at,,9203
1554172_a_at,,9203
1554173_at,,124599
1554175_at,,124599
1554176_a_at,MST052,285315
1554177_a_at,,27109
1554178_a_at,,285172
1554179_s_at,,66004
1554181_at,,
1554182_at,,
1554183_s_at,,
1554185_at,,
1554187_at,,
1554188_at,,
1554190_s_at,,
1554192_s_at,,152992
1554193_s_at,,79694
1554194_at,,286057
1554195_a_at,,
1554196_at,,
1554198_at,,
1554199_at,,5800
1554201_at,,57010
1554202_x_at,,57010
1554203_at,C21orf9,
1554205_s_at,,130026
1554206_at,,55217
1554208_at,,150365
1554210_at,,
1554212_s_at,,
1554213_at,,9639
1554214_at,,
1554216_at,,55610
1554217_a_at,,55610
1554219_at,,
1554220_a_at,,
1554222_at,,284365
1554224_at,,
1554225_a_at,,
1554228_a_at,,157556
1554229_at,,153222
1554231_a_at,ZNF396,252884
1554232_a_at,,
1554233_at,,
1554234_at,,
1554235_at,,29119
1554237_at,,10806
1554239_s_at,,
1554240_a_at,,3683
1554241_at,,1690
1554242_a_at,,1690
1554245_x_at,,10230
1554246_at,,
1554248_at,,27332
1554249_a_at,,27332
1554250_s_at,,8468
1554251_at,,
1554252_a_at,,204219
1554253_a_at,,204219
1554256_a_at,,9845
1554258_a_at,,85479
1554259_at,,26086
1554260_a_at,,23045
1554261_at,,114818
1554262_s_at,,114818
1554264_at,,26586
1554266_at,,
1554268_at,,79906
1554271_a_at,,91687
1554272_at,,64167
1554273_a_at,,64167
1554274_a_at,hSSH-1S,54434
1554276_at,,9733
1554277_s_at,,
1554279_a_at,,79979
1554280_a_at,,257169
1554281_at,,
1554283_at,,
1554285_at,TIM3,84868
1554286_at,,
1554287_at,,89122
1554288_at,,57700
1554290_at,,
1554291_at,,23074
1554292_a_at,,23074
1554293_at,,146057
1554294_s_at,,146057
1554295_x_at,,146057
1554296_at,,1588
1554298_a_at,,151790
1554299_at,nxf,266743
1554300_a_at,,136306
1554301_at,,
1554302_s_at,,
1554303_at,HNMT,
1554305_at,,91370
1554306_at,,3707
1554307_at,,
1554308_s_at,,2555
1554309_at,,8672
1554310_a_at,,8672
1554311_a_at,,6830
1554312_at,,
1554314_at,,135398
1554316_at,,
1554317_s_at,,115708
1554318_at,,8468
1554319_at,,9252
1554321_a_at,,9054
1554322_a_at,,9759
1554324_s_at,,51626
1554325_at,,1794
1554327_a_at,,124583
1554328_at,,
1554329_x_at,,
1554331_a_at,,
1554332_a_at,,
1554333_at,,55466
1554334_a_at,,55466
1554335_at,,27128
1554337_at,,9855
1554339_a_at,,83548
1554340_a_at,,
1554341_a_at,,113510
1554342_s_at,,113510
1554343_a_at,,26228
1554344_s_at,AQP12,
1554345_a_at,,54826
1554346_at,,10681
1554348_s_at,,91368
1554349_at,,
1554351_a_at,,261726
1554352_s_at,,10260
1554354_at,,
1554355_a_at,,
1554356_at,,
1554360_at,,9873
1554362_at,,54766
1554364_at,,5527
1554365_a_at,,5527
1554367_at,,
1554368_at,,93034
1554371_at,,114780
1554372_at,,
1554374_at,,
1554375_a_at,NR1H4,9971
1554376_s_at,,
1554377_a_at,,85445
1554378_a_at,,5137
1554379_a_at,hDNp73B,7161
1554380_at,nek11S,79858
1554382_at,,
1554383_a_at,,9697
1554384_at,,11240
1554385_a_at,,11240
1554386_at,,
1554388_at,,51699
1554390_s_at,,10097
1554391_at,,
1554393_a_at,,113451
1554394_at,IDH3GL,
1554396_at,,55293
1554397_s_at,,55293
1554398_at,,
1554400_at,,154641
1554401_a_at,,154641
1554403_a_at,,
1554404_a_at,,
1554405_a_at,C21orf100,118421
1554406_a_at,,64581
1554408_a_at,,7083
1554409_at,,81554
1554410_a_at,,81554
1554411_at,OKSW-cl.35,1499
1554413_s_at,,84127
1554414_a_at,,734
1554415_at,,27097
1554417_s_at,PSF,51107
1554418_s_at,N-Tes,50859
1554419_x_at,,79893
1554420_at,ATF3deltaZip2a,467
1554423_a_at,FBX,25793
1554424_at,,81608
1554428_s_at,,
1554429_a_at,,1762
1554430_at,C21ORF51,54065
1554432_x_at,C21ORF51,54065
1554433_a_at,,7705
1554436_a_at,,83998
1554438_at,,56243
1554440_at,,9764
1554441_a_at,,23063
1554442_at,,7439
1554443_s_at,,7439
1554444_s_at,,54978
1554445_at,,7639
1554447_at,,
1554448_at,,
1554449_at,,166968
1554450_s_at,,166968
1554451_s_at,,85406
1554452_a_at,,29923
1554453_at,,92906
1554455_at,,55180
1554456_a_at,,55180
1554459_s_at,,3075
1554460_at,,7903
1554462_a_at,MST049,4189
1554464_a_at,,10491
1554465_s_at,,55634
1554466_a_at,,84326
1554468_s_at,,85302
1554469_at,,
1554470_s_at,,
1554471_a_at,,81573
1554472_a_at,,51105
1554473_at,,
1554474_a_at,,26002
1554475_a_at,,126526
1554476_x_at,,
1554478_a_at,,55027
1554479_a_at,CARD8,22900
1554480_a_at,SVH,83787
1554481_a_at,,2035
1554482_a_at,,51128
1554483_at,,140738
1554485_s_at,,140738
1554486_a_at,,85411
1554487_a_at,,1388
1554488_at,,80321
1554489_a_at,,80321
1554491_a_at,,462
1554492_at,,
1554493_s_at,,
1554494_at,,64779
1554495_s_at,,64779
1554496_at,,5890
1554499_s_at,,92033
1554500_a_at,RGS7,6000
1554501_at,,81628
1554503_a_at,,126014
1554504_at,,10003
1554506_x_at,,10003
1554507_at,,10003
1554508_at,,118788
1554509_a_at,,80013
1554510_s_at,,27069
1554511_at,,
1554512_a_at,,84902
1554513_s_at,,84902
1554514_at,,54988
1554516_at,,
1554517_x_at,,
1554518_at,,79807
1554519_at,,941
1554520_at,,
1554522_at,,54805
1554523_a_at,,54805
1554524_a_at,NOE3,118427
1554526_at,,118427
1554528_at,aat-1,89876
1554530_at,,
1554531_at,,54970
1554533_at,,
1554534_at,,1806
1554536_at,,1806
1554537_at,,55863
1554538_at,,54509
1554539_a_at,,54509
1554540_at,,200095
1554541_a_at,,9721
1554542_at,,153328
1554543_at,,9043
1554544_a_at,,4155
1554545_at,,
1554547_at,,84457
1554549_a_at,,
1554550_at,,57587
1554553_s_at,,90522
1554554_at,,284001
1554555_a_at,,79918
1554556_a_at,,23200
1554557_at,,23200
1554558_at,,8816
1554559_at,,118442
1554560_at,,5239
1554564_a_at,,
1554565_x_at,,
1554566_at,,79734
1554568_at,,83658
1554569_a_at,,10659
1554571_at,,
1554572_a_at,,79723
1554574_a_at,,1727
1554575_a_at,,10380
1554576_a_at,,2118
1554577_a_at,,5716
1554578_at,,
1554579_a_at,bk125H2.1,84700
1554580_a_at,,
1554582_a_at,,254013
1554583_a_at,,254013
1554584_at,,
1554586_a_at,,23221
1554588_a_at,,150737
1554589_at,,94059
1554591_at,,
1554592_a_at,,6511
1554593_s_at,,6511
1554594_at,,201175
1554595_at,,8189
1554597_at,,2967
1554599_x_at,,2967
1554600_s_at,,4000
1554601_at,TCBA1,154215
1554602_at,,
1554604_at,,51360
1554606_at,,153241
1554607_at,,22866
1554608_at,,10618
1554609_at,,
1554610_at,,51281
1554612_at,,9711
1554613_a_at,,9711
1554614_a_at,PTBLP,58155
1554615_at,,
1554616_at,,5271
1554618_at,,10366
1554619_at,,
1554621_at,,8526
1554623_x_at,,8526
1554624_a_at,,10326
1554625_at,bazf,
1554627_a_at,,51008
1554628_at,,126295
1554629_at,,
1554631_at,,472
1554633_a_at,MYT1-l,23040
1554634_at,,
1554635_a_at,NPAS3v,64067
1554636_at,,
1554637_a_at,,9139
1554638_at,,9765
1554640_at,,114299
1554641_a_at,,200424
1554642_at,,140545
1554643_at,,
1554646_at,,
1554648_a_at,,90527
1554649_at,,
1554650_a_at,,
1554652_s_at,,
1554655_a_at,,
1554657_a_at,,26074
1554659_at,,6787
1554660_a_at,,163882
1554661_s_at,,163882
1554662_at,,
1554663_a_at,,4926
1554664_at,,
1554665_at,,
1554666_at,,
1554667_s_at,,79828
1554668_a_at,,26027
1554670_at,,
1554671_a_at,,23524
1554672_at,,79989
1554675_a_at,,93426
1554676_at,,
1554677_s_at,CKLFSF4,146223
1554678_s_at,hnrpdl,9987
1554679_a_at,LAPTM4beta,55353
1554680_s_at,,3788
1554681_a_at,,
1554683_a_at,,
1554685_a_at,,57214
1554686_at,,27067
1554689_a_at,,57502
1554690_a_at,,6867
1554691_a_at,,11252
1554692_at,,9962
1554694_at,CBCP1,219771
1554696_s_at,TS,
1554697_at,ADAMTS9,56999
1554699_at,,91133
1554700_at,,1005
1554701_a_at,,54493
1554702_at,,259232
1554703_at,,9639
1554704_at,,
1554705_at,,286133
1554706_at,,
1554707_at,,
1554708_s_at,,
1554710_at,,3779
1554711_at,,
1554712_a_at,,219970
1554714_at,,
1554715_at,,
1554716_s_at,,
1554717_a_at,,5144
1554719_at,,4705
1554721_a_at,TAFII150,6873
1554722_at,,80036
1554723_x_at,,
1554724_at,,
1554725_at,,9910
1554726_at,VIK,79027
1554728_at,,6548
1554730_at,,79772
1554732_at,,152766
1554733_at,,152766
1554735_a_at,,81786
1554736_at,,9411
1554737_at,PP187,2201
1554739_at,,3652
1554740_a_at,,3652
1554741_s_at,,286286
1554742_at,,5378
1554743_x_at,,5378
1554744_at,,114769
1554745_at,,9649
1554747_a_at,,4735
1554748_at,,
1554749_s_at,,
1554751_at,,
1554752_a_at,,
1554755_a_at,,23281
1554757_a_at,,3632
1554758_a_at,,83692
1554759_at,,
1554761_a_at,,54919
1554762_a_at,,80014
1554763_at,,
1554764_a_at,,283197
1554765_a_at,,283197
1554766_s_at,,5820
1554767_s_at,,9946
1554768_a_at,MAD2L1,4085
1554769_at,,146540
1554770_x_at,,146540
1554771_at,,
1554772_at,,124989
1554773_at,WFIKKNRP,124857
1554774_at,mina53,84864
1554776_at,ZFP42,132625
1554777_at,,132625
1554778_at,,90102
1554779_s_at,,90102
1554780_a_at,,57157
1554781_at,,153163
1554782_at,,
1554783_s_at,,9181
1554784_at,,1272
1554785_at,,79780
1554786_at,,57091
1554787_at,,169436
1554789_a_at,HSPDE8B2,8622
1554790_at,,
1554791_a_at,,151050
1554793_at,,9690
1554794_a_at,,9690
1554795_a_at,,54751
1554796_at,,
1554797_at,,83851
1554798_at,,25992
1554800_at,,54734
1554801_at,,
1554803_s_at,,
1554804_a_at,,149461
1554805_at,,149461
1554806_a_at,,26269
1554807_a_at,,56907
1554808_at,,52
1554809_at,,
1554810_at,,8605
1554812_at,,
1554813_at,,
1554814_at,,63893
1554816_at,,23245
1554818_s_at,,
1554819_a_at,MST018,22801
1554820_at,,
1554821_a_at,,9189
1554822_at,,57157
1554824_at,,
1554825_at,,
1554826_at,,65061
1554827_a_at,,113
1554828_at,,5156
1554830_a_at,,55240
1554831_x_at,,151254
1554833_at,,55784
1554834_a_at,RASSF3,83593
1554835_a_at,,84002
1554836_at,,
1554837_a_at,,1579
1554839_at,,
1554840_at,,280665
1554841_at,,80068
1554842_at,,6557
1554844_at,,2140
1554846_at,,
1554847_at,,
1554849_at,,1861
1554850_at,,90113
1554852_a_at,,57501
1554853_at,,
1554855_at,,5071
1554857_at,,63916
1554860_at,,5778
1554862_at,,8418
1554863_s_at,,55816
1554864_a_at,SDC3,9672
1554865_at,,
1554866_at,,
1554867_a_at,,51334
1554868_s_at,,57092
1554869_at,,22884
1554871_at,,
1554872_a_at,,54511
1554873_at,,
1554874_at,,
1554875_at,,
1554876_a_at,,170591
1554878_a_at,,5825
1554880_at,,26070
1554882_at,,1161
1554883_a_at,,1161
1554884_at,,5558
1554885_a_at,,5558
1554886_a_at,,22877
1554887_at,,
1554889_at,,7072
1554890_a_at,,7072
1554891_at,,
1554892_a_at,MS4A3,932
1554894_a_at,DCOHM,84105
1554895_a_at,,54933
1554897_s_at,,54933
1554899_s_at,,2207
1554901_at,GAFA1,
1554903_at,,
1554905_x_at,,
1554906_a_at,,
1554907_a_at,,55575
1554908_at,,55575
1554909_at,,
1554910_at,,23683
1554911_at,,
1554912_at,,
1554914_at,,
1554915_a_at,,201626
1554916_a_at,,8629
1554918_a_at,,10257
1554919_s_at,,
1554920_at,,8796
1554921_a_at,,8796
1554922_at,,
1554923_at,,
1554927_at,TTLTEL,
1554929_at,,23387
1554930_a_at,,2530
1554931_at,,1579
1554932_at,,
1554933_at,,
1554934_at,,55213
1554937_x_at,,283849
1554938_a_at,,26027
1554940_a_at,,
1554941_at,,57565
1554942_a_at,,57565
1554943_at,,7429
1554945_x_at,,7429
1554946_at,,
1554947_at,,38
1554948_at,,
1554949_at,,
1554950_at,,
1554951_at,,
1554952_s_at,,91662
1554953_a_at,C21orf90,114043
1554954_at,,114043
1554957_at,,
1554958_at,,121274
1554960_at,,
1554961_at,FGFR4,2264
1554962_a_at,FGFR4,2264
1554963_at,,
1554964_x_at,,
1554965_at,,11259
1554966_a_at,,11259
1554967_at,,23181
1554969_x_at,,23181
1554970_at,,204474
1554971_at,OKSW-cl.58,
1554972_at,,
1554973_a_at,,57684
1554974_at,HCBP1,91703
1554976_a_at,,
1554977_at,,
1554978_at,,
1554980_a_at,ATF3,467
1554981_at,,54586
1554982_a_at,,54586
1554983_at,,
1554984_a_at,,
1554985_at,,
1554986_a_at,,9795
1554987_at,MEA-2,2802
1554988_at,,
1554989_at,,9870
1554992_at,,
1554994_at,,5896
1554996_at,,
1554997_a_at,,5743
1554999_at,,
1555000_at,OKSW-cl.36,
1555001_at,,
1555002_at,,
1555003_at,,5933
1555004_a_at,,5933
1555006_at,,144406
1555007_s_at,,144406
1555009_a_at,,8871
1555011_at,,9765
1555014_x_at,OKSW-cl.92,
1555015_a_at,,57541
1555016_at,,
1555018_at,,
1555019_at,,92211
1555020_a_at,,57569
1555021_a_at,SREC,8578
1555022_at,,6002
1555024_at,,
1555025_at,,
1555027_at,,
1555028_at,,8019
1555031_at,,
1555032_at,,6002
1555033_a_at,,6002
1555034_at,USH3,7401
1555035_a_at,USH3A,7401
1555037_a_at,,3417
1555038_at,,
1555039_a_at,ABCC4,10257
1555040_at,,
1555041_a_at,NAGA,4668
1555042_at,,56302
1555043_at,,
1555044_a_at,SRYP,131377
1555046_at,,2491
1555048_a_at,,54084
1555049_at,,54084
1555051_at,,
1555052_a_at,,143425
1555053_at,,143425
1555055_at,,23080
1555056_at,,901
1555057_at,OKSW-cl.89,
1555058_a_at,,9926
1555059_at,,
1555060_a_at,,22807
1555062_s_at,GTPBP3,84705
1555063_at,,
1555065_x_at,,
1555068_at,,65125
1555071_at,,7092
1555073_at,,6955
1555074_a_at,,27133
1555076_at,,9938
1555078_at,,283933
1555079_at,,
1555082_a_at,,79858
1555083_at,,
1555084_at,,
1555085_at,,
1555086_at,,6777
1555088_x_at,,6777
1555090_x_at,,130827
1555091_at,,9647
1555092_at,,
1555095_at,,26238
1555096_at,,285555
1555097_a_at,,5737
1555098_a_at,CACNB2,783
1555099_at,ALS2CR5,58538
1555100_at,,
1555102_at,,2252
1555103_s_at,,2252
1555105_a_at,MIER1,57708
1555106_a_at,,51496
1555107_a_at,,57654
1555108_at,,
1555110_a_at,,26249
1555111_at,,57821
1555112_a_at,,57821
1555113_at,ALS2CR19,117583
1555114_at,,23545
1555116_s_at,,6556
1555117_at,,
1555118_at,,956
1555120_at,,10225
1555122_at,,166647
1555123_at,,84620
1555124_at,,
1555125_at,,94104
1555127_at,,4337
1555129_at,,
1555130_at,,8863
1555131_a_at,,8863
1555132_at,,
1555133_at,FAM9A,171482
1555135_at,,
1555136_at,,55785
1555137_a_at,,55785
1555139_a_at,,56957
1555140_a_at,,599
1555141_a_at,,150159
1555142_at,,150159
1555144_at,,51326
1555145_at,,
1555146_at,,1386
1555148_a_at,,130951
1555151_s_at,TDH,157739
1555153_s_at,,115548
1555154_a_at,QUAKING,9444
1555155_at,,4302
1555157_at,,
1555158_at,,
1555159_at,,
1555162_at,AHRGAP8,23779
1555163_at,,
1555164_at,,
1555165_a_at,,54858
1555166_a_at,ZNF396,252884
1555167_s_at,,10135
1555168_a_at,,83698
1555169_at,,3980
1555171_at,,6487
1555173_at,,
1555174_at,,
1555175_a_at,,64081
1555176_at,,
1555177_at,,5562
1555179_at,,
1555180_at,,
1555181_a_at,,6487
1555183_at,,7014
1555185_x_at,,7014
1555186_at,,1026
1555187_at,,
1555188_at,,
1555189_a_at,,6898
1555191_a_at,,9457
1555192_at,,11179
1555193_a_at,,11179
1555194_at,,
1555195_at,,130888
1555196_at,,
1555197_a_at,C21orf58,54058
1555198_x_at,C21orf58,54058
1555199_at,,9527
1555201_a_at,,55005
1555202_a_at,,55197
1555203_s_at,CTL4NEU1,80736
1555204_at,,
1555205_at,,
1555206_at,,
1555209_at,,9712
1555210_at,,56986
1555212_at,JCG8,26493
1555213_a_at,BGR,64581
1555214_a_at,BGR,64581
1555215_a_at,HRH3,11255
1555216_a_at,,81893
1555217_at,,55284
1555219_at,,5995
1555220_a_at,,83592
1555221_at,,
1555222_a_at,,
1555224_at,,
1555225_at,,25912
1555226_s_at,,25912
1555227_a_at,,79694
1555229_a_at,,716
1555230_a_at,KCNIP2,30819
1555231_a_at,C21orf88,114041
1555233_at,,57381
1555234_a_at,,57381
1555235_s_at,,
1555236_a_at,,5225
1555237_at,,
1555238_at,TIP39,
1555240_s_at,GNG12,55970
1555241_at,,
1555243_x_at,,
1555244_at,,
1555245_s_at,RP1L1,
1555246_a_at,SCN1A,6323
1555247_a_at,,51735
1555248_a_at,PRKWNK3,65267
1555250_a_at,,22849
1555251_a_at,OTOF,9381
1555252_a_at,,80036
1555253_at,,
1555255_a_at,,9677
1555256_at,EVC2,132884
1555257_a_at,MYO3B,140469
1555259_at,HCCS-4,
1555261_at,,
1555262_a_at,,9223
1555263_at,GYLZ-RCC18,
1555264_a_at,TTLTEL,
1555265_at,ABCC13,150000
1555266_a_at,,55252
1555267_at,,2894
1555268_a_at,,2894
1555269_a_at,,55107
1555270_a_at,,7466
1555271_a_at,hTERT,7015
1555272_at,,
1555273_at,,
1555274_a_at,,85465
1555275_a_at,,89857
1555277_a_at,,57835
1555278_a_at,,9793
1555279_at,,
1555281_x_at,,
1555282_a_at,PERC,133522
1555284_at,,57679
1555286_at,,8814
1555288_s_at,,85302
1555289_at,,89866
1555291_at,TRPV3,162514
1555292_at,,57464
1555294_a_at,ELKS,23085
1555298_a_at,,200403
1555299_s_at,,
1555300_a_at,,116931
1555301_a_at,,23181
1555303_at,OKSW-cl.41,
1555304_a_at,KCNH5,27133
1555305_at,,55810
1555306_a_at,ECE2,9718
1555307_at,,8458
1555308_at,,79092
1555309_a_at,,79092
1555310_a_at,,56924
1555311_at,,
1555313_a_at,DBL,4168
1555314_at,,57728
1555315_a_at,,4117
1555316_a_at,,90134
1555317_at,,51426
1555318_at,,
1555319_at,FELE-1,23166
1555320_a_at,FELE-1,23166
1555321_at,,26027
1555322_at,PP2672,
1555323_at,,23457
1555324_at,,
1555325_s_at,,
1555326_a_at,ADAM9,8754
1555330_at,,2729
1555332_at,TPH,121278
1555334_s_at,ZTL1,
1555335_at,,3680
1555336_a_at,,3680
1555337_a_at,,57693
1555338_s_at,,
1555339_at,Raichu404X,
1555340_x_at,Raichu404X,
1555341_at,,8633
1555342_a_at,,8633
1555343_at,,84466
1555344_at,,
1555345_at,,55089
1555346_at,,
1555347_at,,
1555348_at,,
1555349_a_at,,3689
1555350_at,HSPC232,51535
1555351_s_at,HSPC232,51535
1555352_at,FOXP2,
1555353_at,,
1555355_a_at,,2113
1555356_a_at,,256380
1555357_at,CAGE,
1555358_a_at,,9583
1555359_at,,9091
1555360_a_at,,55735
1555363_s_at,,
1555364_at,,
1555365_x_at,,
1555366_at,NSAP11,
1555367_at,KR19,90827
1555368_x_at,KR19,90827
1555369_at,BAGE1,
1555370_a_at,MST023,23261
1555371_at,,
1555372_at,,
1555373_at,,
