"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"KCNJ12",-4.60937195055839,91.286620749713,-2.96352828382264,0.00430746232525244,0.0238952336043382,-2.01726664103439
"GRID2",-3.97654911633959,93.70178719867,-2.96344034133869,0.00430853867828514,0.0238952336043382,-2.01747301167125
"DCBLD2",-44.7879160793668,261.031443217353,-2.96341108112965,0.00430889685766175,0.0238952336043382,-2.01754167429193
"PTPRF",30.5684392280169,228.07688912639,2.96338790286689,0.00430918060648815,0.0238952336043382,-2.01759606454099
"LIPT1",4.24256410603924,96.6588113050707,2.96336678795652,0.00430943911080982,0.0238952336043382,-2.01764561264665
"MIR892A",-2.19116393798114,86.3320310335273,-2.96308879757426,0.00431284381736817,0.023908295080631,-2.01829791912974
"OR1F2P",-3.85952970833786,93.7129062264973,-2.96304987360022,0.00431332074075467,0.023908295080631,-2.01838925098138
"LOC728334",-3.78476620947631,88.9187942841309,-2.96293298739624,0.00431475320552658,0.0239120051188486,-2.0186635094615
"LOC647131",-7.62899666594384,97.1128607053794,-2.96279850133142,0.00431640190677474,0.023912951041928,-2.01897905405283
"ITGB8",9.56596999349451,108.062122471599,2.9627180251933,0.00431738876537953,0.023912951041928,-2.0191678702123
"TARS",5.91300878239185,96.2143747773424,2.96261035317433,0.00431870944788933,0.023912951041928,-2.01942048856064
"HEPACAM2",2.90678507535509,83.4309405058782,2.96258793275142,0.00431898449930179,0.023912951041928,-2.01947309015671
"LOC648987",-31.3780792583758,152.557297233108,-2.96254480441815,0.00431951363894073,0.023912951041928,-2.01957427473196
"TTC21A",2.49494077306732,81.2636405019198,2.96253775681821,0.00431960011135858,0.023912951041928,-2.01959080919953
"LOC647894",-4.51146197007481,92.3020385544076,-2.96248348791636,0.00432026603205317,0.023912951041928,-2.01971812923376
"LOC116412",-6.11417353355742,95.2673019831374,-2.96230457916122,0.00432246205372522,0.0239208806060449,-2.02013785430794
"LOC645581",-3.04705288409412,87.8534853342833,-2.96209691091678,0.00432501238451613,0.023930767800888,-2.02062502692044
"CS",-37.0932260381655,326.189935874599,-2.96160652681289,0.0043310402364757,0.0239590974488723,-2.02177532938435
"OR4C12",-10.5557592431964,114.756626291414,-2.9615560066169,0.00433166167893859,0.0239590974488723,-2.02189382763376
"WIPI1",18.5443986501138,130.942593912045,2.96127590792712,0.00433510863932351,0.0239719794229023,-2.02255078986795
"BACE2",4.18522498102569,90.2127340379211,2.96124243326891,0.00433552075667286,0.0239719794229023,-2.02262930055957
"C9orf156",3.35132779464382,96.0460099750623,2.96115111593366,0.00433664517891142,0.0239739661319708,-2.0228434708595
"IGFBP2",-3.4999371137374,91.8037149190516,-2.96082500747683,0.00434066287661362,0.0239878686338669,-2.02360826732963
"RAD54L2",-26.0121844844411,195.344161421842,-2.96082271704585,0.00434069110723256,0.0239878686338669,-2.02361363868088
"FAM22B",-4.30500433698363,88.2763191228279,-2.96072674201255,0.00434187419705835,0.0239901756463809,-2.02383870960265
"HCRP1",-2.568441260978,90.157419942208,-2.96055933584379,0.00434393853923492,0.0239920347614352,-2.0242312809188
"ITGA10",20.7198552531714,114.706992439536,2.96054215472254,0.00434415045701501,0.0239920347614352,-2.02427157013228
"MRRF",-4.38014542448228,109.15815619681,-2.96051319070362,0.00434450773078393,0.0239920347614352,-2.02433948950306
"LOC154761",3.48343624634067,90.5197343941733,2.96043246256333,0.00434550366361623,0.0239927681073084,-2.02452879095419
"AP2A2",-4.15220616935922,94.9808910264022,-2.96037830262822,0.00434617194667397,0.0239927681073084,-2.02465578985257
"LOC641772",-32.7849737070368,154.266654791592,-2.96012311230911,0.00434932204126317,0.0239977163796318,-2.02525415949622
"DUSP27",-9.86657120784995,113.241972449828,-2.96011017033884,0.00434948185469143,0.0239977163796318,-2.02528450479987
"MRGPRX2",-3.12860050959558,89.8618196572062,-2.96008789819217,0.00434975689421296,0.0239977163796318,-2.02533672653451
"EPB41L4B",-7.2599901062561,115.061766219372,-2.96005754321034,0.0043501317749508,0.0239977163796318,-2.0254078997181
"LOC652577",-2.29064078933102,83.4932232909789,-2.95981861279087,0.00435308358720448,0.0240097731247078,-2.02596810026613
"FLJ22184",-19.6255503903285,155.759749435934,-2.95958284912505,0.00435599809920911,0.0240154957942854,-2.02652084382944
"INO80",5.31046785210885,109.883614376757,2.95956697722977,0.00435619437275607,0.0240154957942854,-2.02655805404733
"SENP7",17.7402950504174,129.036448561137,2.95954869678262,0.00435642044088588,0.0240154957942854,-2.02660091071706
"CRMP1",-12.48142253063,143.606535249179,-2.95944940348703,0.00435764855787982,0.0240180404419712,-2.02683369050716
"KRI1",3.74641900683075,97.2989866603333,2.95925690049829,0.0043600304620554,0.0240269424020478,-2.02728497175665
"SMAP2",-60.6621526347176,355.584065629577,-2.9588656127106,0.00436487572322876,0.0240463841856828,-2.02820219493957
"LARP1B",27.3024910549713,232.148446344456,2.95884805192009,0.0043650932931692,0.0240463841856828,-2.02824335737101
"SP6",3.82899124471429,92.8118493448917,2.95866475009261,0.00436736491776253,0.024054669068935,-2.02867300562973
"MAPKAPK3",6.99853559037189,111.832650516566,2.95840069337792,0.00437063925157041,0.0240648403563455,-2.02929190444367
"LOC730278",4.63572373414291,91.55612160076,2.95839195581328,0.00437074763732567,0.0240648403563455,-2.02931238295138
"LOC648222",-2.97501585709639,87.2019554288881,-2.95828849379113,0.00437203122921103,0.0240657817285288,-2.02955486684111
"LOC644412",-7.35770654884528,98.9824248901556,-2.95825436722856,0.00437245469395909,0.0240657817285288,-2.029634847899
"MMP17",-20.9948930662474,126.214824050984,-2.95810449297699,0.00437431488271658,0.0240717918045384,-2.02998609425176
"TMCO5A",-16.2701360728613,124.263319874916,-2.95787866278961,0.00437711919854038,0.0240829943752527,-2.03051532707862
"VIM",74.9772358505909,269.928664449986,2.95758539347186,0.00438076345149798,0.0240988135514813,-2.03120255967237
"MIR573",-3.46225794210128,89.2907196294977,-2.95698496866619,0.00438823329909468,0.0241356682804691,-2.03260941071557
"LOC730012",3.57076900140952,91.6193722044096,2.95690227804056,0.00438926297383579,0.0241370947739857,-2.03280314628109
"LOC652587",-3.07282649354874,85.6120967422713,-2.95678566784578,0.0043907154007441,0.0241408451249194,-2.0330763451975
"LOC200726",-2.84701886587879,87.3263329770811,-2.95651243845981,0.00439412033025524,0.0241541350292135,-2.03371644703301
"RDH5",3.52834516968448,94.7765684993865,2.95646800544381,0.00439467427719238,0.0241541350292135,-2.03382053739552
"ZBTB5",4.29228586143337,93.0845149032181,2.95611747020572,0.0043990466776226,0.024170263031547,-2.03464167387724
"LLPH",9.80399490404424,136.661449550726,2.95610907832254,0.00439915140323332,0.024170263031547,-2.03466133118114
"TLR3",3.14155372438468,88.9305149823853,2.95597596308779,0.00440081291013465,0.0241746926546505,-2.03497313737428
"LOC100131196",50.9941277241679,433.722073783794,2.9558866455991,0.00440192807241964,0.0241746926546505,-2.03518234697645
"GTF3C6",18.9365489808088,182.151092506828,2.9558008195321,0.00440299989011391,0.0241746926546505,-2.03538337424817
"BCL3",2.62655697712241,87.1829810394648,2.9557973126639,0.00440304368992438,0.0241746926546505,-2.03539158816774
"LOC100130935",3.59663707578879,93.4781795511222,2.95562644668205,0.00440517824858681,0.0241821750597791,-2.03579178837204
"SLC25A4",-98.2166086143338,556.310426315164,-2.95528829641978,0.0044094054529456,0.0242011403858115,-2.03658375023902
"RD3",-11.5500981242546,113.874719946166,-2.95521811102845,0.00441028330973147,0.0242017193042252,-2.03674811907502
