"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NIPBL",38.382698377929,129.456132210457,12.8226567660547,7.33594322276491e-19,1.56056817304634e-14,27.5651190325513
"DGCR9",-28.251237053762,112.47398920731,-12.7342879206976,9.96086151175295e-19,1.56056817304634e-14,27.3413721740465
"TCEB1",-68.4144012154299,179.460522873145,-12.2469361885027,5.4789165747994e-18,5.72254573182548e-14,26.0833105710887
"PTPRU",-101.49662779987,172.746363599199,-12.094546276205,9.39507097995087e-18,6.12258217151885e-14,25.681534872462
"LOC652175",-32.8596431219249,116.235012877642,-12.0835244065691,9.76987006369893e-18,6.12258217151885e-14,25.6523205680159
"MYST3",62.7318735818112,192.209811536732,11.9358867146193,1.65231353585275e-17,7.69540513184009e-14,25.2589781597473
"FLJ37078",-15.2718791422345,99.7061076816156,-11.9124561886572,1.79646314044882e-17,7.69540513184009e-14,25.1962084823561
"CHCHD3",38.390455870459,145.738585912269,11.8873947970899,1.96474248594883e-17,7.69540513184009e-14,25.1289651783017
"OSBPL2",38.5463167812451,154.118764564,11.7649394734292,3.04654268740251e-17,1.06067076185634e-13,24.7988462659717
"TRDMT1",30.7523012569926,133.324559502882,11.7153980029545,3.64005881634627e-17,1.14057602951394e-13,24.6645584751917
"TPI1",-106.622740586597,264.18324271289,-11.5585567438865,6.40770790731406e-17,1.74133710317214e-13,24.2366450040498
"NAPG",-52.2322247590483,199.552183066923,-11.547511232236,6.6688087183461e-17,1.74133710317214e-13,24.2063503882401
"NMRAL1",-29.6706732605424,138.53739626344,-11.477479630679,8.59359926702901e-17,1.90735764168999e-13,24.0137884114063
"FAM159B",-57.8634104491025,129.445466252402,-11.4709225722147,8.8003434755394e-17,1.90735764168999e-13,23.9957159034231
"MYCN",-27.0294321909191,108.628441192102,-11.4607588723867,9.13077316185287e-17,1.90735764168999e-13,23.9676882839496
"INTS9",20.0370759475186,108.521477045092,11.4386249705924,9.89435810479151e-17,1.93768635534711e-13,23.9065903509102
"KATNA1",18.4051214868235,99.195214831773,11.4218716837664,1.05149162124159e-16,1.93808461529318e-13,23.8602893371655
"LOC729269",-19.8075062905799,105.282420996689,-11.3821272872122,1.21489276862079e-16,1.99008551964366e-13,23.7502563189627
"LOC100129296",-63.7961874592798,143.178598585503,-11.3723165680796,1.25902951369445e-16,1.99008551964366e-13,23.723053737009
"LOC731823",-21.0634732144863,103.422615592167,-11.3582620327485,1.32509390395891e-16,1.99008551964366e-13,23.6840555774347
"ZFYVE26",20.3113386297769,121.042046523037,11.3564726594978,1.33375234290281e-16,1.99008551964366e-13,23.6790880563604
"POTE2",-43.4878392419851,123.236770777973,-11.3264695160938,1.48774172732679e-16,2.11894996745717e-13,23.5957144212004
"LOC649133",-66.7272450911011,144.901684313806,-11.2475062742982,1.98444854426395e-16,2.61078394918972e-13,23.3755573615755
"MIR638",-40.3176825672306,121.358930542496,-11.2454095994883,1.99970686093551e-16,2.61078394918972e-13,23.3696971982382
"PEPD",23.7555015894947,129.47103961408,11.2271654548366,2.13757515575354e-16,2.67915119721526e-13,23.3186737061202
"CARD14",-81.6682616375727,164.77653816279,-11.1725798032335,2.61009961465815e-16,3.14557158944994e-13,23.165676813213
"PKP3",-41.2055618274135,123.321102980254,-11.1120769121454,3.25818488325796e-16,3.78118389377796e-13,22.9955054897122
"LOC283332",-24.6659282256072,111.823741874821,-11.0420228996146,4.21439564653694e-16,4.71620975673531e-13,22.7976986685997
"LOC652222",-23.937204707825,107.893258656637,-11.0148350297873,4.65775776158751e-16,5.032626955227e-13,22.7207074901763
"LOC652661",-31.4717558581025,109.784119618985,-10.9939454276595,5.03014619300491e-16,5.25382002705386e-13,22.6614674649693
"PRPF4B",44.6161169430029,155.101007726585,10.9763373403627,5.36728026050935e-16,5.41906332122459e-13,22.6114764467063
"LOC729810",-51.2121806969064,140.62534033768,-10.9680259267494,5.53424479093594e-16,5.41906332122459e-13,22.5878614865028
"LOC730456",-37.2676153085754,116.306545112628,-10.9571587126601,5.76048211079502e-16,5.46966504423185e-13,22.5569673346609
"LOC644734",-25.9082005009997,114.232373983075,-10.9328771350884,6.30028092602934e-16,5.64871659810137e-13,22.4878662891066
"FCAMR",-19.5732709330278,96.9590368341441,-10.9260604023858,6.46079941389097e-16,5.64871659810137e-13,22.4684493324777
"FVT1",76.3948108332772,249.216742978619,10.9248438712276,6.4898767323562e-16,5.64871659810137e-13,22.4649833160676
"LOC340549",-57.0333525701512,140.437612934876,-10.8845461842623,7.53145623405641e-16,6.37812566588983e-13,22.3500313850707
"LOC399753",-51.7402935510323,137.093751277544,-10.843540843782,8.76477364292156e-16,7.13140635633014e-13,22.2327824895911
"ZCCHC14",24.3148484363416,119.888796451494,10.8390608949406,8.91130706099746e-16,7.13140635633014e-13,22.2199557322262
"USP6NL",33.9986756082766,131.908930542496,10.8275852966517,9.29802997070139e-16,7.13140635633014e-13,22.1870841477963
"LHFPL1",-46.9913512951855,129.7087179592,-10.8266199793477,9.33132254450551e-16,7.13140635633014e-13,22.1843180191645
"APOBEC3F",-40.7743580238593,129.959034790074,-10.8174841676906,9.65241924959242e-16,7.20116439920783e-13,22.1581315599041
"FLJ44450",-27.9672832277415,113.986752381342,-10.8074062047799,1.0019573742146e-15,7.2248897685214e-13,22.1292284575245
"ITGB5",42.3829217777628,137.075415968276,10.8040385991068,1.0145374028689e-15,7.2248897685214e-13,22.1195665655827
"C21orf136",-22.8035258138438,105.269132496627,-10.7854367656761,1.08695232242651e-15,7.56856979353606e-13,22.0661626739506
"EPS8L2",-47.4907989036418,132.48471239933,-10.7779800041718,1.11742430995076e-15,7.61160289739066e-13,22.0447389674008
"LOC652424",-50.5465195401137,132.11902824905,-10.7694697731323,1.15325547001203e-15,7.6885333824164e-13,22.0202773067656
"MAGEA11",-72.3714588809508,161.956199664772,-10.7502956336306,1.23829029552161e-15,8.06525484025036e-13,21.9651194772763
"FAM84B",19.0197854182112,94.0322738236376,10.7437543851026,1.26872391846062e-15,8.06525484025036e-13,21.946288472117
"LOC730417",-20.3866513333783,109.159627570418,-10.7399057234698,1.28698136852147e-15,8.06525484025036e-13,21.9352055990318
"LOC643253",-12.265665650064,90.0564449531908,-10.7145344446938,1.41415273287975e-15,8.68844347687334e-13,21.862083359759
"GSK3A",-94.1459487542405,164.721618085933,-10.7067705385121,1.45554594987118e-15,8.7707839987045e-13,21.8396858339592
"LOC653620",-86.7147015625351,158.60817423654,-10.6385887486696,1.87580262345454e-15,1.10898866798725e-12,21.6425659746059
"LOC651951",-68.597791135899,154.757967785454,-10.6312789763495,1.92757407512008e-15,1.11849270499653e-12,21.6213873059009
"RRP1",-41.267686498843,130.177357834921,-10.598053305912,2.18166589785756e-15,1.2429148953358e-12,21.5250116449955
"LOC643731",-32.7179972366381,120.571677363967,-10.5378114276435,2.73167654695251e-15,1.50251129737138e-12,21.3498103350142
"OVOS2",-22.0135581653973,103.029839336086,-10.5290334820166,2.82274328512622e-15,1.50251129737138e-12,21.3242319356496
"BCL2L11",16.0379340219272,101.709966886064,10.5284451983431,2.82895473784313e-15,1.50251129737138e-12,21.3225172632362
"ERH",-33.6141802026465,145.027259719554,-10.5284279929228,2.82913661022888e-15,1.50251129737138e-12,21.3224671136896
"FZD6",16.9869981577588,100.349370426393,10.5131682213945,2.99517362375429e-15,1.56417950544528e-12,21.2779696428037
"LOC644075",-39.693706471434,133.552910755897,-10.4919558083481,3.24242855997067e-15,1.66554518849379e-12,21.2160512512502
"PCDHA4",-34.3479165262519,115.603143779895,-10.4731235631171,3.47913753225842e-15,1.75831121670621e-12,21.161019150685
"LOC729879",-30.6827465401811,107.41916724582,-10.4560041439299,3.70940519535079e-15,1.84492860938288e-12,21.1109423260069
"TMEM8B",-51.8694833861293,133.353705899186,-10.444025695495,3.87960140629792e-15,1.89942860101467e-12,21.0758753248373
"LOC100133095",-38.9863474759048,128.466477249499,-10.4274816335056,4.12769032651732e-15,1.98980074909375e-12,21.0274042240337
"FLJ34503",-17.8071792646761,97.1482850251421,-10.4118997390119,4.37596051401511e-15,2.05583739925175e-12,20.981711593164
"LOC100134022",-45.1947602839748,128.483563631904,-10.4106872519031,4.39589920692754e-15,2.05583739925175e-12,20.9781544277149
"DNASE1L1",-96.6198924142347,167.65214422959,-10.4058259659194,4.47676412750615e-15,2.0628665760482e-12,20.96389011857
"LOC441481",-33.434799543933,119.468057315727,-10.4006788907218,4.56401770651724e-15,2.07259320023205e-12,20.9487830670518
"TSPY3",-93.721158814675,172.920902661379,-10.3895454106938,4.75866192594793e-15,2.13011303982361e-12,20.9160908376754
"LOC647876",-21.0961686437061,106.834148235967,-10.3846310653593,4.84721927509401e-15,2.13826859948538e-12,20.9016540456712
"LOC401442",-36.3988519691762,119.094992028126,-10.3794363023571,4.94263630682539e-15,2.13826859948538e-12,20.8863892415726
"GRB2",-23.3081846341354,115.021501573934,-10.3729255165176,5.06490360927661e-15,2.13826859948538e-12,20.8672511648974
"GPER",-49.9212217204736,147.321203139692,-10.3720398157353,5.08177022603135e-15,2.13826859948538e-12,20.8646471712146
"OAS2",16.0423238075981,102.42346183721,10.3701427494017,5.11808722031669e-15,2.13826859948538e-12,20.8590692995712
"OR2W3",-17.7691614151558,107.949098565063,-10.3596198803585,5.32433628443761e-15,2.19516780442853e-12,20.8281187893653
"LOC283970",-47.2032410527735,136.356649360206,-10.3499364105085,5.52152716009735e-15,2.24690301343494e-12,20.7996214312795
"PIP3-E",-99.3220713699984,196.030272678958,-10.3335399658167,5.87234878444463e-15,2.27367986414787e-12,20.7513341842511
"TMEM200B",-38.370366735189,122.961972118883,-10.3325685048557,5.89382565259245e-15,2.27367986414787e-12,20.74847189376
"LOC646429",-28.0462013603379,112.949004537836,-10.3306340044104,5.93682923206844e-15,2.27367986414787e-12,20.7427716745218
"ZNF454",-24.5165526499068,107.3443706308,-10.3281647744615,5.99217941926739e-15,2.27367986414787e-12,20.7354949433103
"RPIA",31.9060796769338,143.675426188627,10.3232039251767,6.10495852429726e-15,2.27367986414787e-12,20.7208725437109
"GAR1",69.3962906641055,185.942858018887,10.3225288074492,6.1204709966639e-15,2.27367986414787e-12,20.7188822887665
"HSPA9",43.0036037440183,158.998133763951,10.3215059375747,6.14404962861185e-15,2.27367986414787e-12,20.7158667171858
"TSPY1",-19.4578342993867,106.983586116676,-10.3204783099419,6.16783010316489e-15,2.27367986414787e-12,20.7128369501088
"MIR373",-36.8461957437487,122.933788479621,-10.3106262039763,6.40057932595416e-15,2.3320436348773e-12,20.6837812762574
"LRRC58",27.648626182292,139.171434119619,10.2928323038799,6.84361059650207e-15,2.46480108541145e-12,20.6312644029468
"ZNF621",49.5015388050145,170.604310943952,10.2844641815357,7.06251781848555e-15,2.51473787868666e-12,20.606549238164
"IMPDH1",-30.6149332468379,113.653577122767,-10.2800869726307,7.1798208249047e-15,2.5260319578027e-12,20.5936167383912
"LOC728889",-50.1260744535059,127.652185110993,-10.2773021707508,7.25546933689421e-15,2.5260319578027e-12,20.5853874255013
"TRIM39",15.1241957044326,103.099773108213,10.2605587840729,7.72753590400224e-15,2.66081989028578e-12,20.5358832832597
"LOC642968",-17.2854419413179,100.98927067577,-10.2545332507806,7.90489277367779e-15,2.69230337141761e-12,20.5180570202452
"LOC653107",-23.9902851261486,108.01044928662,-10.2358031549764,8.48282203558124e-15,2.85807253400971e-12,20.4626079724986
"TMCO5A",-46.8548913470827,131.084552961858,-10.2291017129575,8.69978529659758e-15,2.89999013280413e-12,20.4427552979015
"C19orf26",-113.167245034935,178.275003066105,-10.2256115460393,8.81498691627974e-15,2.90746105299694e-12,20.4324130325655
"LOC144678",-14.4609411156793,96.2775704182168,-10.222108236626,8.9321680587305e-15,2.91542243700272e-12,20.4220298764819
"LOC643420",-31.0649297364696,120.718840194595,-10.2175090017615,9.08839257017805e-15,2.9358318844738e-12,20.4083956426582
"KLHL33",-73.1781608759633,163.368977147296,-10.2138729817419,9.21384525608787e-15,2.94598599239038e-12,20.3976144411203
"LOC100133055",-35.0892297690458,130.474915171089,-10.1999042603099,9.71224812383246e-15,3.07397558295117e-12,20.3561761327969
"SNHG12",-82.8861218294354,173.743675646948,-10.1878575821555,1.01638383879392e-14,3.16047059835348e-12,20.320414747507
"CDK5",-19.0510970602772,106.680706021831,-10.1872476417875,1.01872576253814e-14,3.16047059835348e-12,20.3186034868379
"MIR657",-17.7324783480488,105.750110379788,-10.1574490606102,1.14001427189837e-14,3.50207913682974e-12,20.2300428857891
"MAGEC2",-41.5707980892364,123.770477494788,-10.1420365128894,1.20835369409486e-14,3.67597617968625e-12,20.184182205711
"LOC729020",-85.1450300206691,172.463470422305,-10.1388764887025,1.22286726901937e-14,3.68435798148585e-12,20.1747747977213
"MBOAT1",-18.53718139898,105.419690527779,-10.1263527928289,1.28213497609097e-14,3.81742156137732e-12,20.1374762339446
"DHH",-92.856134438678,170.626221331916,-10.1244482727174,1.29139811548476e-14,3.81742156137732e-12,20.1318019560394
"LOC647979",-21.5364225977848,99.2060688442827,-10.1187945742381,1.31929539476697e-14,3.8634394298718e-12,20.1149541148004
"MB",-26.7057457707084,108.997816933077,-10.1134099812421,1.34642908004608e-14,3.89505304574241e-12,20.0989035302623
"CYB5A",15.7922686246096,103.280626303095,10.1117410971303,1.35495239032974e-14,3.89505304574241e-12,20.0939279374152
"UBE2E3",-69.935106209701,149.4764073423,-10.1063643054021,1.38278407235516e-14,3.93892328392514e-12,20.0778946561393
"LOC729127",-42.5846390498978,122.712403417685,-10.1030048133364,1.40046525812187e-14,3.95334940522437e-12,20.0678745429581
"LOC653817",-20.9265536889757,103.689518008258,-10.0942580035929,1.44757597480391e-14,4.01524584672737e-12,20.0417777660738
"ARHGEF5L",16.4316232223495,96.5002166714362,10.094176821808,1.44802061875341e-14,4.01524584672737e-12,20.0415354978358
"LOC647827",-42.6420113848262,126.868584685826,-10.089626349791,1.47316541503475e-14,4.04913729076306e-12,20.0279540169578
"BTN2A2",23.6100271562086,122.784931114836,10.0726775722306,1.57075261459695e-14,4.27982281963313e-12,19.977339647022
"ZBTB20",20.009080480106,108.128046686562,10.0702297037482,1.58537521065809e-14,4.28242645265176e-12,19.9700258305616
"LOC100132560",-57.3588503403653,143.797749478762,-10.0538679502516,1.68669861577468e-14,4.43863478014108e-12,19.9211156489168
"LOC100132354",-68.0192436981869,152.511737050816,-10.0530353453163,1.69202568325672e-14,4.43863478014108e-12,19.9186256262679
"LOC643395",-24.4343913583159,112.024874289686,-10.0528389225627,1.69328487873858e-14,4.43863478014108e-12,19.9180381805205
"MIR572",-21.6769128698524,104.304280282899,-10.051814636861,1.69986651438351e-14,4.43863478014108e-12,19.9149747297787
"GCK",-38.186105962571,117.108893749233,-10.047243961021,1.72955122624975e-14,4.47882298539748e-12,19.9013026827318
"LOC100131311",-30.4206903911393,115.08472261968,-10.040547233905,1.77398931813764e-14,4.53921805664572e-12,19.8812651992825
"PUS10",17.2048781480982,100.495092187564,10.0393807530687,1.78184662337213e-14,4.53921805664572e-12,19.877774221676
"LOC100133005",-116.438515900564,182.906240546176,-10.0309180478146,1.83991004428694e-14,4.56353208015409e-12,19.8524411753073
"ZNF319",7.04374494506976,90.0832365806795,10.0284258595155,1.857369685546e-14,4.56353208015409e-12,19.8449787038248
"PRTG",-29.5989242827616,114.518785004701,-10.0280817925769,1.85979320450041e-14,4.56353208015409e-12,19.8439483728333
"LOC728530",-29.680924659073,119.633547279343,-10.0229181418875,1.89654954784882e-14,4.56353208015409e-12,19.8284832716095
"DKFZp686E2433",-32.3641846959179,121.804447896652,-10.0221177070055,1.90231240786901e-14,4.56353208015409e-12,19.8260856031643
"LOC650885",-29.3946253454202,113.18538898655,-10.0219282523698,1.9036789961051e-14,4.56353208015409e-12,19.8255180853361
"JMJD7",-18.254368021388,106.68418298516,-10.0216747559245,1.90550908209523e-14,4.56353208015409e-12,19.8247587193568
"MADD",-72.5677547404013,193.873273782756,-10.0213433634033,1.90790420150694e-14,4.56353208015409e-12,19.8237659952828
"LOC401354",-22.9631110849004,102.423748007032,-10.0163649246786,1.94425264605421e-14,4.61524336450473e-12,19.8088504611686
"LOC649945",-22.6030484037654,104.764715261028,-10.0113843704629,1.98131446718447e-14,4.63675430881876e-12,19.7939247375973
"TRIM63",-25.0140611309564,114.627599035199,-10.0111720420675,1.98291018504409e-14,4.63675430881876e-12,19.7932883463386
"LOC653382",-31.9349711307317,128.068427292425,-10.0065725165293,2.01779661417796e-14,4.68338067471498e-12,19.7795009184235
"FIGNL2",-64.3395289928332,157.341320878133,-9.99718862640753,2.09090045127077e-14,4.7607927950876e-12,19.7513618185066
"LOC650241",-14.9763627249444,96.4641531417358,-9.99652383552127,2.09617947159914e-14,4.7607927950876e-12,19.7493678186868
"LOC646302",-32.1424837399744,114.697271166346,-9.99383127487953,2.11769838670088e-14,4.7607927950876e-12,19.7412909466431
"MRPL20",-20.5596383478241,103.815943747189,-9.99325714618527,2.12231551556203e-14,4.7607927950876e-12,19.7395685880011
"KLHL38",-28.6493314854755,111.806592126242,-9.99266136639502,2.1271174804119e-14,4.7607927950876e-12,19.7377812231343
"WDR40A",21.6898659881827,106.167141572299,9.98929503676376,2.15445628449961e-14,4.78778249776673e-12,19.7276810575831
"PFDN2",-49.3278391858192,168.91300233024,-9.98110623585528,2.22244618686825e-14,4.89192151072377e-12,19.7031044705483
"LOC643995",-38.9386320235447,119.198650913699,-9.97991181296706,2.23254220984713e-14,4.89192151072377e-12,19.6995188495879
"LOC100132561",-25.6235829345555,108.239372879277,-9.96981634772626,2.31974172259126e-14,5.0476935510885e-12,19.6692037637041
"LOC554208",-27.9431290860686,130.507575323985,-9.9671916998651,2.34296859206604e-14,5.06144889886715e-12,19.6613197825643
"FLJ41200",-26.7572390813507,115.913918073668,-9.96546578185573,2.3583696279907e-14,5.06144889886715e-12,19.6561348484263
"LOC100134384",-16.5315583507447,94.6724275377131,-9.9616278241501,2.39298361699362e-14,5.10079922822299e-12,19.6446033609812
"LOC196752",-37.6460612264384,129.236415109767,-9.95632572850728,2.44164566915903e-14,5.16935982415062e-12,19.6286690021943
"LOC613266",-29.6597266686886,116.558525816606,-9.94985476009064,2.50238790212535e-14,5.26240419632186e-12,19.6092159642389
"LOC100131894",-139.328435667588,218.877838191407,-9.94585898820484,2.54065334787956e-14,5.30725546683054e-12,19.5972006453226
"LOC652234",-54.4755747174855,132.082318793181,-9.93845919392287,2.61308028921743e-14,5.42240117763835e-12,19.5749429123003
"SAV1",38.5593384219631,155.596420833163,9.93284406431889,2.6694238990495e-14,5.50287687189585e-12,19.5580476248121
"PSMC4",-56.4002064096516,141.741316789992,-9.92290909597448,2.77212802548695e-14,5.67724572226197e-12,19.5281425612943
"INSRR",-13.9523130518299,105.296707002984,-9.91552449530249,2.85103732181833e-14,5.80093528843218e-12,19.5059044933467
"GSTA2",-83.7452055390802,161.832255427006,-9.9112993021884,2.89719954035466e-14,5.85682905790147e-12,19.4931769377773
"GRXCR1",-29.4230809518995,110.567744572994,-9.90925372382759,2.91981808715382e-14,5.86471666300498e-12,19.4870140557237
"PES1",-31.8088313843769,122.342418543804,-9.90701176770633,2.94481232136323e-14,5.8772451769169e-12,19.4802587936752
"WFDC13",-19.9686142189571,103.245069702792,-9.90212486492634,3.00004264442081e-14,5.91587507701809e-12,19.4655313459768
"WASH1",-62.9271833086203,159.315700502841,-9.90161434248094,3.00587225531511e-14,5.91587507701809e-12,19.4639925955536
"LY6G5C",-45.9833305250388,132.097062671191,-9.90031088529356,3.020808107241e-14,5.91587507701809e-12,19.4600637032588
"LOC100130905",-24.0519768989688,109.722832263603,-9.8826544377869,3.23064619827215e-14,6.28751975010307e-12,19.4068178769823
"UXS1",-68.7817456639932,149.69946445362,-9.88089688571291,3.25232089623573e-14,6.29063104707718e-12,19.4015150917003
"LOC151300",-22.056796494125,103.557982093945,-9.87437776224547,3.33400344879017e-14,6.40905914505467e-12,19.3818418479006
"LOC100128398",-58.9490804239401,149.952307755202,-9.8692283438174,3.39998177662167e-14,6.49603835296728e-12,19.3662974812302
"LOC642097",-36.1068989968772,117.97037937942,-9.865554594484,3.44785473157275e-14,6.53573596391015e-12,19.3552051934663
"LOC653680",-45.9389777246074,129.177425289236,-9.86444281169195,3.46247580905433e-14,6.53573596391015e-12,19.3518479409864
"UNQ9370",-83.5226502999259,165.002965945791,-9.86245661717426,3.48875184525571e-14,6.5459012167211e-12,19.3458497571311
"LOC100127887",-39.1887822673047,121.692130329913,-9.85237429867658,3.62526298477522e-14,6.73854025842147e-12,19.3153925190165
"LOC649120",-40.3021407629575,126.244620007359,-9.85021748080346,3.65515685539435e-14,6.73854025842147e-12,19.3088750731466
"RWDD4A",32.845522174294,142.830393279097,9.85016130728617,3.65593873725554e-14,6.73854025842147e-12,19.3087053192462
"LOC644450",-34.7572935622655,119.324040309063,-9.84786786309017,3.68800548914324e-14,6.75789263139265e-12,19.3017742220024
"LOC650285",-21.5501852070275,100.912922611504,-9.8442597099342,3.73902857017444e-14,6.80024180993077e-12,19.2908682787585
"LOC651326",-37.1482566107254,117.796960467683,-9.8431739016381,3.75452171161685e-14,6.80024180993077e-12,19.2875859455449
"MIER1",26.3920697973535,130.884328114141,9.84131376936037,3.78121385283014e-14,6.80922729106778e-12,19.2819624612325
"ADAMTS3",-22.6264448675608,105.597365193573,-9.83440841375901,3.88198488116106e-14,6.95074938664576e-12,19.2610818454104
"UBB",-185.182445350587,473.136550018397,-9.82543065083035,4.01705302838104e-14,7.11533503881997e-12,19.2339238059551
"OR52L1",-18.7841297656759,101.674759821757,-9.82528245618791,4.01932182891151e-14,7.11533503881997e-12,19.2334754095754
"PLGLA",-19.3212238266945,103.794591390377,-9.82053537152841,4.09268434295687e-14,7.20450400012419e-12,19.2191102716407
"LOC650217",-21.786695002359,105.991774661706,-9.81599360369727,4.16413548679437e-14,7.28933080129692e-12,19.2053632475157
"LOC731196",-39.2716786300016,127.172355995258,-9.81078006650652,4.247704541301e-14,7.39430967206253e-12,19.1895790627814
"LOC731419",-14.6512065837658,92.5370855647766,-9.80645322839024,4.31834121501356e-14,7.43816188059809e-12,19.176476271757
"LOC100133554",-28.7860465671407,115.062299170108,-9.80632986981406,4.32037231846828e-14,7.43816188059809e-12,19.1761026684095
"LOC100133191",-42.8473338051268,126.724453211234,-9.79623522605251,4.48988253513476e-14,7.68775843474933e-12,19.1455222739668
"CXCR4",-36.79445193323,119.119668043007,-9.79120537183958,4.57682764395564e-14,7.79403898889707e-12,19.1302792499681
"LOC730952",-58.8019667891083,166.645218919913,-9.78611162458736,4.66660483648752e-14,7.90396734845946e-12,19.1148387083942
"KRTAP10-5",-56.5500161476938,133.833745554147,-9.77887192245777,4.79726359555855e-14,8.08158373673289e-12,19.0928864618714
"LOC729995",-27.548659320168,126.007260537182,-9.77612724358611,4.84775554566927e-14,8.12297177903748e-12,19.0845619747822
"C1orf204",-82.8752394071129,162.154110625077,-9.77011094699531,4.96031269814343e-14,8.26736372785247e-12,19.0663108528086
"LOC643612",-113.064291411112,187.613390703569,-9.76031015492056,5.14933474950681e-14,8.49572000594938e-12,19.0365673779459
"CEPT1",-91.6676679640988,180.228386002208,-9.76019743362903,5.15155039615236e-14,8.49572000594938e-12,19.0362252070679
"BRSK2",-51.5433206117589,137.26849474674,-9.7566473400218,5.22182415617575e-14,8.5282818952633e-12,19.0254477517428
"AMAC1L2",-58.6125292062636,138.792641347451,-9.75485768166243,5.25761529857401e-14,8.5282818952633e-12,19.0200139487582
"LOC647881",-36.55712029049,119.106230325825,-9.75448933307075,5.26501244069342e-14,8.5282818952633e-12,19.0188955004206
"CCL15",-34.5322372559592,119.818940354033,-9.75373645267665,5.28016431889028e-14,8.5282818952633e-12,19.016609401949
"MIR639",-48.8366252162387,133.831670822943,-9.74401350527029,5.47983027573475e-14,8.74769495174692e-12,18.9870783298344
"WHSC2",-44.8213683134506,141.653023179756,-9.74399498321706,5.48021779955254e-14,8.74769495174692e-12,18.9870220601105
"APOA5",-45.7306274010919,134.333430767344,-9.74275645833487,5.50619326910995e-14,8.74769495174692e-12,18.9832593232152
"SF3B3",-91.655823139224,193.332349454233,-9.74077066594512,5.54810000874177e-14,8.74769495174692e-12,18.9772258488022
"LOC648963",-22.242358068792,107.957029557254,-9.740416926233,5.55559869597765e-14,8.74769495174692e-12,18.9761510120925
"AGER",-22.4524255240278,114.838267037325,-9.73809839014392,5.60500096091179e-14,8.7813550054605e-12,18.9691056855742
"MFAP2",-49.3678350576262,140.725509995503,-9.73408576760581,5.69154719570141e-14,8.83996039444697e-12,18.9569106440093
"C15orf34",-59.6949091235874,146.117090470545,-9.73325840990045,5.70955864862224e-14,8.83996039444697e-12,18.9543958638182
"LOC728348",-43.5221141964908,130.09624913127,-9.73245772894295,5.72704397801983e-14,8.83996039444697e-12,18.9519620709633
"SLC38A5",-42.409181017052,135.671894035403,-9.72926267328584,5.79735616504909e-14,8.9046253958651e-12,18.9422492535472
"MRPL11",-56.8279592404125,155.88820367115,-9.72637681624676,5.86161052271342e-14,8.95940020091231e-12,18.9334750735361
"PPP3CA",-42.6053871514906,147.758084297453,-9.72170354188838,5.96718604462299e-14,9.07649551078722e-12,18.9192637782583
"LOC100132716",-18.7977386207904,104.769471812273,-9.7162803536053,6.09210498924564e-14,9.22173998710255e-12,18.9027679279686
"WFDC10B",-13.8289449518097,101.265021871551,-9.71297931817978,6.16942707138496e-14,9.24997721961741e-12,18.8927249355473
"LOC653194",-38.6700634393745,122.906124034177,-9.71296348374246,6.16980034116308e-14,9.24997721961741e-12,18.8926767573113
"ITIH3",-74.4171574161443,156.38900494665,-9.71126907421772,6.20987478834519e-14,9.26572460085753e-12,18.8875210904957
"FAM44B",29.9003211284851,136.865338702424,9.70210542642631,6.43118801672124e-14,9.55046660265134e-12,18.8596309746482
"CBX1",112.044637842331,417.558654593026,9.6987495550972,6.51420780817682e-14,9.62812205006663e-12,18.8494140489145
"LOC653423",-20.5164658736043,107.594998160337,-9.69619166849606,6.57821021955259e-14,9.67707225443478e-12,18.8416254563078
"LOC100132024",-108.803917992182,201.659807448592,-9.68277283740011,6.92448758034385e-14,1.01090347432285e-11,18.8007500818674
"CDH24",-31.0421074285008,123.943931155717,-9.68232441117126,6.93637093825914e-14,1.01090347432285e-11,18.7993836597465
"LOC388795",-12.6188063063063,91.9836985405339,-9.66763547243536,7.33718900064204e-14,1.06436796363943e-11,18.7546077650031
"TMEM174",-124.986139240862,194.016722537918,-9.65959600068938,7.56635079797066e-14,1.08821833947602e-11,18.7300877252292
"LOC652624",-133.531481122644,314.443925023507,-9.65872383648626,7.59164064789909e-14,1.08821833947602e-11,18.727427087233
"LOC732443",-48.5636818707735,137.996016107273,-9.65823715455891,7.6057897601726e-14,1.08821833947602e-11,18.7259423586967
"LOC642749",-103.625976724854,194.366137933854,-9.65605216578028,7.66964083631197e-14,1.09236602711363e-11,18.7192761459975
"LCORL",12.8782486351688,104.250860553534,9.65472514048622,7.70868300486015e-14,1.09295870259859e-11,18.7152271615375
"LOC100128547",-26.6910527734717,111.143761497895,-9.64963727521711,7.86023473042967e-14,1.10507350918501e-11,18.6997007901459
"MIR1229",-48.3969640931455,130.680203180573,-9.64949005422887,7.8646643437881e-14,1.10507350918501e-11,18.6992514666573
"LOC100133521",-42.7712975444272,122.960349127182,-9.64707787987255,7.93760114533134e-14,1.11034283164202e-11,18.6918889722509
"TAF6",-32.2950801487273,112.191615224234,-9.64259636337545,8.07492064223454e-14,1.12312674574677e-11,18.678208103735
"ICAM1",-48.3945443261216,133.558660725236,-9.64154420537585,8.10750515914004e-14,1.12312674574677e-11,18.6749957178801
"LOC100133955",-46.1881203522725,130.437850047014,-9.64061083327818,8.13652171074609e-14,1.12312674574677e-11,18.6721458653609
