"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"VEZF1",53.8040915082022,185.772556560406,6.76346252757102,1.83314327912605e-09,2.34264465100913e-05,10.1716630564038
"ELMO1",-43.2069982457009,151.045099600397,-6.70336930150177,2.39181873587147e-09,2.34264465100913e-05,9.95154359217729
"HEATR5A",11.6235930026052,109.034660337109,6.67083298483657,2.76167270538023e-09,2.34264465100913e-05,9.83250706453241
"GNG3",-124.367809152677,294.906308025118,-6.65279848332039,2.99054656412731e-09,2.34264465100913e-05,9.76657150333275
"ANTXR2",17.6420386688366,113.167130366854,6.41977007222228,8.3227575347964e-09,5.21570569190621e-05,8.91778271359452
"EGLN1",13.0831551703867,118.09616470871,6.27401488151602,1.57031084169906e-08,8.1345240120174e-05,8.39028194723431
"ST6GALNAC3",10.5939755140684,97.488231229156,6.24033954030268,1.81724861441635e-08,8.1345240120174e-05,8.26882685897356
"SH3BP4",19.7178093847268,119.30885286783,6.09234401485234,3.44256124184634e-08,0.000134836517440017,7.73709315807875
"ATP6V0E2",-41.3752028891791,197.623178499534,-5.99445398349824,5.23843089142347e-08,0.00017978979573656,7.38733761407361
"ATPIF1",-80.8393784459447,263.073612655109,-5.97314860221707,5.7378501224408e-08,0.00017978979573656,7.31143447539551
"RCBTB1",65.9412694999474,246.037154102695,5.94466628763032,6.47952528403026e-08,0.000184572222954368,7.21008959723089
"NSBP1",19.2731233331064,114.462500375567,5.83173550047754,1.04710140993035e-07,0.000273415629822981,6.80974680084147
"USP54",15.4462941591431,110.596704023075,5.81242186809534,1.13630063376255e-07,0.000273883415833199,6.74152534122336
"SST",-21.7509003545726,106.701290448577,-5.77420893122321,1.33540555643224e-07,0.000286582376596562,6.60676549381809
"RPH3A",-102.726921607272,223.437493615359,-5.7678173557507,1.37190771971291e-07,0.000286582376596562,6.58425414092709
"LOC645159",25.3095828975947,157.764292581799,5.73861251789854,1.55159154355006e-07,0.000303859808909984,6.48150055471196
"ROCK1",21.1875696150443,122.16328005288,5.72006475315443,1.67753594810013e-07,0.0003052662832715,6.41633463855446
"ZCCHC14",17.5902679715104,123.311797313944,5.70398246582009,1.79484637001401e-07,0.0003052662832715,6.35988962549058
"MDH2",-131.964175711466,439.699523780909,-5.69664146122643,1.85104339763787e-07,0.0003052662832715,6.33414271048938
"MCM3",31.6351972890355,177.191582790013,5.64663006011088,2.28274353903034e-07,0.000357637430259883,6.15904833891269
"DOCK5",11.4516781093173,94.8113886969324,5.6008288199166,2.76414368753889e-07,0.000405689503201108,5.99917723245458
"LOC647886",12.0762925966721,112.917217498423,5.55949064532253,3.28350513998194e-07,0.000405689503201108,5.85529205401891
"MPDZ",16.1852245162528,131.319430339813,5.55432054698427,3.35486074224688e-07,0.000405689503201108,5.83732425462179
"FRMD3",10.6314675470134,106.239022924616,5.54757142832073,3.45030648795231e-07,0.000405689503201108,5.81387819562391
"DDA1",-22.4917989610341,141.19422828471,-5.54520285844387,3.48443124681251e-07,0.000405689503201108,5.80565243594415
"NIPBL",22.1630265991349,124.037534176607,5.5361165507045,3.61844446075545e-07,0.000405689503201108,5.77410895930138
"SNORA40",14.7725310637798,103.226518042244,5.53409848598756,3.64888910415387e-07,0.000405689503201108,5.76710579751018
"LOC388969",8.05707520899983,94.3181383889673,5.52937916662806,3.72107092997086e-07,0.000405689503201108,5.75073238571743
"CDK2AP1",140.712414373496,509.648837244239,5.52721071649301,3.75470594013919e-07,0.000405689503201108,5.74321083144885
"RIN2",41.0882694009393,145.143468136887,5.51329651664766,3.97774947571782e-07,0.000415462673573808,5.69497408792091
"C14orf135",14.1994320185888,133.995233302286,5.48206540588202,4.52685013707575e-07,0.000457562329661714,5.58687270837499
"MEX3C",8.17783766390475,104.08565183427,5.470804327014,4.74256788345615e-07,0.000464386318938172,5.54795207805808
"BAZ1A",23.7179157410444,116.2479779467,5.46163412367261,4.92566204548817e-07,0.000467699074343413,5.51628077886863
"ADIPOR2",28.9626546227483,137.041730012319,5.42731337883689,5.67458566336772e-07,0.000513744034472897,5.39793032617623
"IL13RA1",24.028636767263,125.615802361566,5.42459333388293,5.73850807638712e-07,0.000513744034472897,5.38856312589457
"SULT6B1",6.33186412071558,89.7846768620617,5.38254278579201,6.82146589162235e-07,0.000593732811800263,5.24398794200036
"WSCD1",16.2211418568962,116.146433614758,5.36392614187467,7.36272126565107e-07,0.000602359634864531,5.18012540117765
"HMBOX1",20.3224933943058,142.101748640447,5.36159407108792,7.43342417783935e-07,0.000602359634864531,5.17213175859956
"GAS1",13.528800285267,111.095499203798,5.35950596185428,7.49729551277102e-07,0.000602359634864531,5.16497553734704
"SLC6A12",32.2446171327265,126.934565694198,5.32945267872967,8.4784277913881e-07,0.000651513600548076,5.06210475589864
"RALGAPA2",8.14838222372109,95.5050145720037,5.32641084107111,8.5844832645616e-07,0.000651513600548076,5.0517058920229
"CCDC46",10.5571133425741,98.7539149115164,5.32133327750983,8.76442009249794e-07,0.000651513600548076,5.03435310578424
"SYNE2",12.1404569376806,104.941171168464,5.31463914606901,9.00730452856577e-07,0.000651513600548076,5.01148604736417
"CDK6",7.12005508870504,88.4152059610011,5.30488862084606,9.37293037200709e-07,0.000651513600548076,4.97819966579615
"TRIM24",36.831412009678,179.987421506475,5.29673697796785,9.6897333859116e-07,0.000651513600548076,4.95039100088864
"KCNE4",7.23995029485838,86.8960204909413,5.29461653544925,9.77384694795525e-07,0.000651513600548076,4.94316019669402
"ASCL1",15.8595154483518,106.969377760418,5.29367189233521,9.81154899682552e-07,0.000651513600548076,4.93993930918057
