"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TSPAN3",-0.0116431937500021,10.8377807329545,-0.252900142298968,0.801818902076434,0.958913996712704,-5.67811878039398
"EXOC3L1",0.013742627777777,7.45000953787879,0.252706353044387,0.801967468595015,0.958913996712704,-5.67816362752687
"MIR202",0.0169029979166666,3.48238577462121,0.252696874466916,0.801974735439597,0.958913996712704,-5.67816582020167
"CD28",-0.0143234916666692,6.29905186363636,-0.25264904034637,0.802011408210872,0.958913996712704,-5.67817688439613
"OR8J3",-0.018767513888891,4.61253553409091,-0.252632550875362,0.802024050225326,0.958913996712704,-5.67818069798322
"CBFA2T3",-0.0131711277777811,8.17430748484849,-0.252567364554593,0.802074027276538,0.958913996712704,-5.67819577146187
"RAMP2",0.0277748395833282,8.1855394375,0.25251883811798,0.802111232075525,0.958913996712704,-5.67820699004605
"GSTO2",0.0134629624999949,8.25301021590909,0.252389955631048,0.802210047434884,0.958913996712704,-5.67823677532
"FXYD4",-0.0117356256944481,6.86919741287879,-0.252299510754812,0.802279394303671,0.958913996712704,-5.6782576684604
"OR4M1",0.0363487111111098,5.89052178030303,0.252284890584799,0.802290604190292,0.958913996712704,-5.67826104507987
"PARD6B",0.0127575541666634,7.92443476325758,0.252165390730206,0.802382231242722,0.958913996712704,-5.67828863701014
"PRSS37",-0.0123486277777785,5.80224339015152,-0.252121930116774,0.802415555567041,0.958913996712704,-5.67829866862387
"SUPT6H",-0.00843142569444666,10.273945280303,-0.252116656174038,0.80241959949723,0.958913996712704,-5.67829988584241
"KLK6",0.0331417791666659,8.53415071590909,0.25205785911465,0.802464684016863,0.958913996712704,-5.6783134544032
"CLN6",0.0131909895833306,8.69570545643939,0.252035215540335,0.802482046882264,0.958913996712704,-5.67831867900604
"LOC440570",-0.0190740312500006,6.51271860037879,-0.252005152400489,0.802505099153193,0.958913996712704,-5.67832561481957
"OR6Q1",-0.0148401923611132,6.14487864204545,-0.251973010332455,0.802529745734567,0.958913996712704,-5.67833302934742
"NTF3",-0.0116674680555553,6.24723780681818,-0.251957788248195,0.802541418120934,0.958913996712704,-5.67833654044704
"EXOC3L2",-0.0163935534722235,8.02569765909091,-0.251874240364007,0.802605483962637,0.958913996712704,-5.67835580769548
"DEFA1B",0.0199206666666649,6.48974143181818,0.25185127219421,0.802623096561812,0.958913996712704,-5.67836110334425
"MYL12A",0.0367029631944433,7.30031548106061,0.251732374253853,0.802714272314418,0.958913996712704,-5.67838850932031
"TXNDC11",-0.0104302354166688,8.16638105681818,-0.251700487146789,0.802738725115103,0.958913996712704,-5.67839585710673
"OR2AG1",0.0117659958333318,5.97999145075758,0.251693967100372,0.802743725072808,0.958913996712704,-5.6783973594151
"C2CD4C",0.017472111805553,8.47595869886364,0.251609033565919,0.802808857906212,0.958913996712704,-5.67841692572858
"LRRC41",-0.00861354305555828,9.60877741287879,-0.251574767510637,0.802835135861626,0.958913996712704,-5.67842481780829
"DEFB130A",-0.0228737875000018,5.11214378219697,-0.251433563625517,0.802943424762527,0.95891870849757,-5.67845732826929
"FBXL9P",-0.0125335736111127,7.42973621969697,-0.251405970735894,0.802964586140573,0.95891870849757,-5.67846367906998
"NPTX1",-0.0221597194444474,10.6015280738636,-0.251382048038309,0.802982932918307,0.95891870849757,-5.6784691845746
"ASB15",0.0162704048611113,5.68158360037879,0.251147652438759,0.803162701410424,0.958992326514783,-5.67852310013668
"PRAMEF2",0.0226278611111077,5.58166955113636,0.251090172787816,0.803206786790432,0.958992326514783,-5.67853631392943
"PHF19",0.0138362208333289,7.75078585795455,0.251053738791497,0.803234731045295,0.958992326514783,-5.67854468805145
"MAGEA2",0.0132074881944444,6.38061678219697,0.251051566589098,0.803236397095841,0.958992326514783,-5.6785451872801
"NFIC",-0.0155941736111149,10.0809391837121,-0.250865209072832,0.803379334320902,0.959021080744668,-5.67858800107043
"ACOXL",0.0155427374999997,5.77306333901515,0.250820435054158,0.803413677258232,0.959021080744668,-5.67859828273888
"NDUFB7",0.0128072277777758,9.08357660606061,0.25076436131055,0.803456687962278,0.959021080744668,-5.67861115663817
"EPB41L2",0.0120832944444444,9.98429210795454,0.250624385552009,0.803564057427039,0.959021080744668,-5.67864328098275
"KIR2DS5",-0.0209046694444455,4.97836761363636,-0.250592190913553,0.803588753115142,0.959021080744668,-5.67865066710398
"MTF2",0.0175557097222221,8.64381527083333,0.250570923411545,0.803605066987062,0.959021080744668,-5.67865554579393
"SPATA9",0.0122824124999985,4.89359622727273,0.250512753921272,0.803649688085911,0.959021080744668,-5.67866888756311
"MAX",0.00705142986110729,8.72001894886364,0.250291109843077,0.803819714642165,0.959021080744668,-5.67871969562987
"TMC8",-0.0161687041666694,7.99460840151515,-0.250202006788639,0.803888069685002,0.959021080744668,-5.67874010833825
"REPS2",0.0137551902777755,10.9837742689394,0.250186656822346,0.803899845506687,0.959021080744668,-5.67874362414646
"RGMA",0.0198419187499983,8.94433304356061,0.250116961765505,0.803953313085001,0.959021080744668,-5.6787595846357
"EHHADH",-0.0169351402777815,6.56505163257576,-0.250109695543306,0.803958887528314,0.959021080744668,-5.6787612483791
"BANF1",-0.0170518236111157,10.435135344697,-0.250108074593315,0.803960131077424,0.959021080744668,-5.67876161952068
"CAMKV",0.0188558763888871,10.5168599015152,0.250070709591328,0.803988796642546,0.959021080744668,-5.67877017415169
"CCDC12",0.00939809583333151,8.06203467424242,0.2500595923579,0.803997325579927,0.959021080744668,-5.6787727191709
"MDH1",-0.0158871583333386,10.9291181477273,-0.250014729936158,0.804031743453539,0.959021080744668,-5.6787829881822
"TMEM255A",0.0183856868055514,8.26713891856061,0.249814751116596,0.804185169454674,0.959021080744668,-5.67882874102337
"SPAG16",0.0102235333333294,7.73360239393939,0.249770924684321,0.804218794638243,0.959021080744668,-5.67883876313252
"TDRD15",0.0240675597222211,4.62834397348485,0.249736568609689,0.804245154093858,0.959021080744668,-5.67884661836141
"PLCB3",-0.00946228194444743,7.59889238636364,-0.249606753844637,0.804344755651404,0.959021080744668,-5.67887628970401
"CORO1C",-0.0135644666666703,10.5835366458333,-0.249567540972295,0.804374842735534,0.959021080744668,-5.67888524944191
"TRGC2",-0.0405289347222251,6.25797241666667,-0.249539297669897,0.804396513322462,0.959021080744668,-5.67889170187729
"EQTN",0.0130705236111099,5.48649451515151,0.249418553712024,0.804489159795894,0.959021080744668,-5.67891927871375
"HMGXB3",0.0110672652777737,9.24754602651515,0.249391065986939,0.804510251444486,0.959021080744668,-5.67892555480573
"TRIM35",-0.00856588263888902,8.64945235795455,-0.249347456514236,0.804543713800582,0.959021080744668,-5.67893551045694
"TMEM145",0.0138224180555504,9.43559959090909,0.24934359297333,0.80454667838509,0.959021080744668,-5.67893639238503
"KYNU",0.0460301986111116,6.09011310227273,0.249332371222128,0.804555289111576,0.959021080744668,-5.67893895389003
"BAGE3",-0.0437627416666659,5.05112526136364,-0.249120205962255,0.804718093401981,0.959157970667113,-5.67898736165341
"CASP9",-0.00861233541666806,8.76653927083333,-0.249024988899142,0.804791160763936,0.959187891588128,-5.67900907309558
"NPSR1",0.0104340555555549,6.39116953030303,0.248871477457526,0.804908965622794,0.959271126014579,-5.6790440594415
"SNORA23",-0.0571867916666715,11.0936800454545,-0.248667340667089,0.805065627590484,0.959325154718293,-5.67909055037438
"CALHM2",-0.0129223208333347,8.70382284280303,-0.248604097747448,0.805114164154788,0.959325154718293,-5.67910494586081
"ERICH5",0.0115938548611094,6.89567033333333,0.248570209246952,0.805140172627864,0.959325154718293,-5.67911265813173
"DEFB108B",-0.021331613888889,5.92086426325758,-0.248562375998742,0.805146184458037,0.959325154718293,-5.67911444065624
"PRTN3",-0.0133321013888921,7.9036981344697,-0.248465927445578,0.805220207394715,0.959356193475097,-5.67913638378651
