"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DICER1",0.325496259374999,10.6852929479167,2.99093851883902,0.00727571421240828,0.11718881505265,-2.4152042969279
"POM121L1P",0.269198256250001,7.42686016319444,2.99041463248833,0.007284266136934,0.11718881505265,-2.41624686286355
"ELAVL2",-0.845586071875001,8.86040811805556,-2.99031773089243,0.00728584902215081,0.11718881505265,-2.4164396964173
"FOXR1",0.256603375,6.52173022569444,2.99000213336248,0.00729100660179708,0.11718881505265,-2.41706771927567
"GOLGA7",0.282526568749999,10.5337490763889,2.98910319311987,0.00730571664505867,0.11718881505265,-2.41885644498731
"LATS2",0.336668729687501,7.81303909027778,2.98861836786031,0.00731366209528176,0.11718881505265,-2.41982108479788
"DLSTP1",-0.378502071874999,7.04660025694444,-2.98805498295454,0.00732290547878047,0.11718881505265,-2.42094196743765
"CCDC113",-0.516867790625001,8.35999635069444,-2.98795061042923,0.00732461914268934,0.11718881505265,-2.42114961421173
"TMEM150A",0.307157245312498,7.87155475,2.9877579972967,0.00732778262111971,0.11718881505265,-2.42153280741746
"ZDHHC23",-0.532858234375002,8.73825680555556,-2.98760948857371,0.00733022262883602,0.11718881505265,-2.42182825179027
"CRB2",0.332940253125,8.04581208333333,2.98730747547023,0.00733518714205054,0.11718881505265,-2.42242906404533
"ZBTB34",0.302509437499999,12.3094020138889,2.98700788284172,0.00734011507303768,0.11718881505265,-2.42302504137957
"ANXA2P2",0.682801325,9.06579505555556,2.98698842817282,0.00734043518890471,0.11718881505265,-2.42306374172465
"NAP1L2",-0.817992287500003,9.15178287847222,-2.98690843359684,0.00734175159721009,0.11718881505265,-2.42322287065989
"MAEA",-0.314919171874999,9.14496217361111,-2.98658648441633,0.00734705196748643,0.11718881505265,-2.4238632927872
"CDKN3",-0.5637015046875,5.46758282291667,-2.98655513117263,0.00734756834498433,0.11718881505265,-2.42392565952574
"NPY5R",-0.620649920312499,6.63541056597222,-2.98650017428433,0.00734847355115627,0.11718881505265,-2.42403497726086
"ETV5",-0.470891034375002,9.15727677083333,-2.98492048262063,0.00737453902773749,0.117418462169776,-2.42717694475265
"ZEB1",0.301085903124998,9.64070244444444,2.9844656562831,0.00738206035077981,0.117418462169776,-2.42808148150907
